============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  1 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  225  1 .1983441E+07   1000184E-02 -.2604E+02  .1587E+02   .9999906 -.0035155  .0025454
T  226  1 .1985620E+07   1000169E-02 -.4727E+01 -.3658E+01   .9999996 -.0006813 -.0005341
T  227  1 .1988424E+07   1000002E-02 -.1449E+01 -.5300E+01   .9999972  .0023650  .0002284
T  228  1 .1989622E+07   1000184E-02  .5140E+01  .7789E+01   .9999938  .0011292  .0033209
T  229  1 .1985152E+07   1000063E-02 -.1967E+01  .1083E+02   .9999935 -.0010069  .0034675
T  230  1 .1986665E+07   1000074E-02 -.6494E+00 -.1607E+02   .9999959 -.0001846 -.0028702
T  231  1 .1981688E+07   1000082E-02  .3237E+01 -.9121E+01   .9999867 -.0004824 -.0051428
T  232  1 .1980753E+07   1000031E-02 -.1044E+02 -.4632E+01   .9999934 -.0027204 -.0023919
T  233  1 .1985209E+07   1000030E-02  .1412E+02 -.2116E+02   .9999611  .0083825 -.0027362
T  234  1 .1986055E+07   1000131E-02 -.2392E+01 -.5007E+00   .9999984 -.0017744  .0003487
T  235  1 .1983707E+07   1000158E-02 -.1578E+02  .4610E+01   .9999907 -.0041801  .0010544
T  236  1 .1984096E+07   1000163E-02  .5745E+01 -.3234E+01   .9999990 -.0000722 -.0014159
T  237  1 .1982169E+07   1000091E-02  .1316E+02  .1577E+01   .9999976  .0022017  .0000142
T  238  1 .1984136E+07   1000198E-02  .1579E+01 -.1323E+02   .9999772 -.0065005 -.0018060
T  239  1 .1982893E+07   1000216E-02 -.1352E+01  .2571E+01   .9999980 -.0013419  .0014531
T  240  1 .1985234E+07   1000015E-02 -.1273E+01 -.1087E+02   .9999947 -.0032313 -.0003636
T  241  1 .1985925E+07   1000191E-02 -.6740E+01 -.3404E+01   .9999971 -.0017462 -.0016508
T  242  1 .1987810E+07   1000200E-02  .2166E+02  .1852E+02   .9999004  .0125396  .0064813
T  243  1 .1986757E+07   1000027E-02 -.2143E+01 -.9891E+00   .9999945 -.0028382 -.0017354
T  244  1 .1985814E+07   1000008E-02  .3354E+01 -.9487E+01   .9999995  .0009910 -.0000268
T  245  1 .1983373E+07   1000210E-02 -.9713E+00  .4256E+01   .9999996 -.0009069  .0002656
T  246  1 .1988880E+07   1000222E-02 -.2292E+00  .8551E+01   .9999954  .0002498  .0030356
T  247  1 .1985718E+07   1000160E-02 -.1520E+02  .7115E+01   .9999734 -.0068689  .0024661
T  248  1 .1981713E+07   1000181E-02 -.1374E+02  .1574E+01   .9999956 -.0029708 -.0001717
T  249  1 .1980504E+07   1000086E-02 -.1534E+02  .6374E+01   .9999935 -.0034512  .0010231
T  250  1 .1983815E+07   1000139E-02  .1964E+01  .4137E+00   .9999987  .0016396 -.0000146
T  251  1 .1987937E+07   1000124E-02  .7541E+01 -.1349E+01   .9999963  .0004421 -.0027027
T  252  1 .1987644E+07   1000142E-02  .2878E+02  .3312E+02   .9998704  .0098229  .0127564
T  253  1 .1979056E+07   1000061E-02 -.1813E+01 -.3169E+00   .9999976 -.0021770 -.0000791
T  254  1 .1983970E+07   1000001E-02 -.5713E+01 -.5525E+01   .9999996  .0006543 -.0005850
T  255  1 .1984640E+07   1000134E-02 -.2224E+01 -.3980E+01   .9999980  .0017242 -.0009819
T  256  1 .1984092E+07   1000041E-02  .3214E+01  .2281E+00   .9999986  .0014865  .0007723
T  257  1 .1986689E+07   1000062E-02  .4542E+02  .6939E+02   .9996682  .0150742  .0208870
T  258  1 .1985818E+07   1000040E-02  .1939E+02 -.1540E+02   .9999871  .0021296 -.0046162
T  259  1 .1981444E+07   1000130E-02 -.2747E+01 -.5537E+01   .9999991 -.0013124  .0001913
T  260  1 .1986460E+07   1000084E-02  .1670E+01 -.3326E+01   .9999970 -.0007565 -.0023166
T  261  1 .1986376E+07   1000125E-02 -.6362E+01  .3973E+01   .9999991  .0009765  .0008661
T  262  1 .1979372E+07   1000204E-02 -.1064E+02  .1421E+01   .9999994 -.0011031  .0001904
T  263  1 .1989269E+07   1000206E-02  .1338E+02  .3305E+01   .9999897  .0045247  .0002944
T  264  1 .1982849E+07   1000030E-02  .2266E+01  .1010E+02   .9999980  .0001606  .0019914
T  265  1 .1983003E+07   1000029E-02 -.1449E+02  .8276E+01   .9999811 -.0061224  .0005311
T  266  1 .1981600E+07   1000097E-02 -.7243E+01  .1098E+02   .9999594  .0001545  .0090134
T  267  1 .1987899E+07   1000008E-02 -.3138E+02  .3075E+01   .9999889 -.0043475  .0018192
T  268  1 .1981646E+07   1000226E-02 -.1150E+02 -.4872E+00   .9999951 -.0030914  .0004553
T  269  1 .1982822E+07   1000168E-02  .2378E+02  .8343E+00   .9999140  .0128211 -.0027707
T  270  1 .1985336E+07   1000226E-02 -.1285E+02 -.9159E+01   .9999977 -.0020117  .0006879
T  271  1 .1989053E+07   1000138E-02  .4281E+01  .3574E+01   .9999995 -.0007079  .0007265
T  272  1 .1982383E+07   1000009E-02  .1196E+02 -.5997E+01   .9999933  .0033278 -.0015059
T  273  1 .1985361E+07   1000060E-02 -.7566E+01  .9271E+01   .9999961 -.0019547  .0019810
T  274  1 .1989565E+07   1000170E-02  .3967E+01 -.5642E+01   .9999962  .0010453 -.0025430
T  275  1 .1985010E+07   1000043E-02  .7784E+01 -.7466E+01   .9999990  .0005889 -.0012565
T  276  1 .1981617E+07   1000040E-02 -.1080E+02  .6467E+01   .9999965 -.0021448  .0015267
T  277  1 .1980011E+07   1000152E-02  .7208E+01 -.1332E+02   .9999881  .0019504 -.0044808
T  278  1 .1982298E+07   1000204E-02  .1297E+02 -.2530E+01   .9999906  .0042950 -.0005987
T  279  1 .1986902E+07   1000206E-02  .1119E+02  .3767E+01   .9999972  .0019446  .0013627
T  280  1 .1984144E+07   1000008E-02 -.3650E+01 -.4465E+01   .9999979 -.0012062 -.0016825
T  281  1 .1989212E+07   1000133E-02 -.7187E+01 -.1117E+02   .9999826 -.0020250 -.0055321
T  282  1 .1985682E+07   1000176E-02  .9110E+01  .6681E+01   .9999975  .0017822 -.0013680
T  283  1 .1986647E+07   1000109E-02 -.1319E+02  .5207E+01   .9999998  .0006156  .0001074
T  284  1 .1980753E+07   1000012E-02  .8755E+00 -.2369E+01   .9999994  .0010094 -.0005085
T  285  1 .1988145E+07   1000035E-02  .3312E+01  .2550E+01   .9999992  .0012316  .0002023
T  286  1 .1984640E+07   1000030E-02  .2051E+02  .9343E+01   .9999955  .0029904 -.0000955
T  287  1 .1983827E+07   1000181E-02  .5133E+01 -.5946E+01   .9999957  .0010329 -.0027281
T  288  1 .1986373E+07   1000054E-02 -.2634E+01 -.8120E+01   .9999994 -.0009235 -.0006668
T  289  1 .1981301E+07   1000204E-02 -.4657E+02  .1830E+02   .9999668 -.0080943 -.0009650
T  290  1 .1982282E+07   1000193E-02  .4727E+00  .3858E+00   .9999988 -.0015369  .0001466
T  291  1 .1980987E+07   1000139E-02  .1648E+01  .6170E+01   .9999983 -.0000384  .0018383
T  292  1 .1987846E+07   1000113E-02 -.2172E+00 -.3954E+01   .9999975  .0000843 -.0022318
T  293  1 .1982925E+07   1000207E-02  .3128E+01  .6498E+00   .9999967  .0010416  .0023372
T  294  1 .1985463E+07   1000128E-02  .6578E+01  .7688E+01   .9999979  .0007565  .0018827
T  295  1 .1981632E+07   1000069E-02 -.1073E+02 -.1280E+02   .9999958 -.0024384 -.0015375
T  296  1 .1988250E+07   1000148E-02  .5872E+01  .1264E+02   .9999989  .0010570  .0010832
T  297  1 .1983356E+07   1000073E-02 -.1498E+02  .1245E+01   .9999724 -.0071002  .0021931
T  298  1 .1981038E+07   1000223E-02  .6827E+01  .1157E+02   .9999960 -.0002167  .0028167
T  299  1 .1985648E+07   1000211E-02 -.4924E+01 -.1094E+01   .9999996 -.0004108 -.0007598
T  300  1 .1982513E+07   1000057E-02 -.1547E+01 -.1506E+02   .9999949 -.0005756 -.0031445
T  301  1 .1984441E+07   1000161E-02  .6117E+01 -.8235E+01   .9999995  .0003455 -.0009698
T  302  1 .1987250E+07   1000052E-02 -.4525E+01 -.2271E+01   .9999940 -.0026558 -.0022155
T  303  1 .1979290E+07   1000219E-02  .2763E+01 -.1647E+01   .9999996  .0007152 -.0005197
T  304  1 .1982578E+07   1000030E-02 -.1082E+02  .2990E+01   .9999962 -.0025727 -.0009580
T  305  1 .1989600E+07   1000068E-02  .8343E+01 -.5178E+01   .9999813  .0044846 -.0041565
T  306  1 .1980935E+07   1000115E-02 -.1508E+01 -.1030E+02   .9999952 -.0005994 -.0030422
T  307  1 .1983285E+07   1000106E-02 -.1214E+01  .5645E+00   .9999998 -.0003942  .0004443
T  308  1 .1986450E+07   1000070E-02  .2158E+02 -.2748E+02   .9999750  .0037540 -.0059966
T  309  1 .1985031E+07   1000223E-02 -.7319E+01  .1425E+02   .9999790 -.0030569  .0057085
T  310  1 .1982387E+07   1000007E-02  .4790E+01 -.3934E+01   .9999991  .0004680 -.0012200
T  311  1 .1983670E+07   1000183E-02  .4339E+01  .9357E+00   .9999879 -.0006906  .0048759
T  312  1 .1982406E+07   1000190E-02  .8127E+01 -.2640E+01   .9999974  .0004668 -.0022318
T  313  1 .1980608E+07   1000166E-02  .1004E+01  .2935E+01   .9999955  .0006993  .0029141
T  314  1 .1989566E+07   1000139E-02  .3384E+01  .1094E+01   .9999974  .0022868  .0000925
T  315  1 .1979607E+07   1000005E-02 -.9180E+01  .6123E+01   .9999956 -.0015336  .0025315
T  316  1 .1984144E+07   1000089E-02  .4280E+01 -.7467E+00   .9999952  .0030910 -.0000606
T  317  1 .1983523E+07   1000113E-02 -.6384E+01  .4758E+00   .9998351 -.0159299  .0087160
T  318  1 .1982189E+07   1000226E-02  .2905E+01 -.2242E+01   .9999912  .0035610 -.0022073
T  319  1 .1988435E+07   1000176E-02 -.2615E+01  .3564E+01   .9999990 -.0002044  .0014079
T  320  1 .1986124E+07   1000212E-02 -.8777E+00  .4189E+01   .9999974 -.0004221  .0022331
T  321  1 .1987368E+07   1000041E-02  .1901E+01 -.8149E+01   .9999993 -.0000885 -.0011397
T  322  1 .1983656E+07   1000010E-02  .5769E+01  .9204E+01   .9999907  .0017506  .0039302
T  323  1 .1987496E+07   1000046E-02  .1168E+02 -.3586E+00   .9999897  .0045137  .0004877
T  324  1 .1984252E+07   1000220E-02 -.5117E+01  .1924E+02   .9999942 -.0005888  .0033510
T  325  1 .1980869E+07   1000021E-02 -.1474E+01  .3277E+01   .9999997  .0006879  .0002081
T  326  1 .1985359E+07   1000054E-02  .5027E+01 -.4529E+01   .9999995  .0010114  .0000076
T  327  1 .1984719E+07   1000068E-02 -.8710E+01  .2818E+01   .9999968 -.0025202  .0002228
T  328  1 .1985273E+07   1000091E-02  .7887E-01  .3320E+00   .9999999  .0000068  .0004338
T  329  1 .1986981E+07   1000087E-02  .1063E+02  .8949E+01   .9999916  .0040915  .0000457
T  330  1 .1981458E+07   1000014E-02 -.1064E+02  .7826E+01   .9999949 -.0030293  .0009938
T  331  1 .1980411E+07   1000207E-02  .1287E+01 -.1048E+00   .9999994  .0009553  .0004642
T  332  1 .1982901E+07   1000125E-02  .7142E+01 -.3171E+01   .9999968  .0018149 -.0017355
T  333  1 .1991429E+07   1000134E-02  .2614E+02  .1477E+01   .9999893  .0046293  .0002138
T  334  1 .1984311E+07   1000031E-02  .1141E+01  .1183E+02   .9999965  .0012932  .0023236
T  335  1 .1983845E+07   1000117E-02  .4809E+01  .2634E+01   .9999996  .0007688  .0004313
T  336  1 .1984798E+07   1000202E-02  .1488E+02 -.1613E+02   .9999933  .0035260 -.0010005
T  337  1 .1980786E+07   1000087E-02 -.1589E+01 -.5486E+00   .9999994 -.0009389 -.0005490
T  338  1 .1985169E+07   1000006E-02  .1293E+02 -.3383E+01   .9999970  .0023998 -.0004877
T  339  1 .1985369E+07   1000197E-02  .3195E+02  .1554E+02   .9999110  .0122243  .0053522
T  340  1 .1989579E+07   1000211E-02 -.7612E+01  .9700E+01   .9999968 -.0018699  .0016766
T  341  1 .1983975E+07   1000044E-02 -.2008E+01  .1501E+02   .9999871 -.0035689  .0036161
T  342  1 .1984464E+07   1000117E-02  .1458E+02  .5797E+01   .9999899  .0031952  .0031738
T  343  1 .1986037E+07   1000217E-02 -.4179E+01 -.4623E+01   .9999993 -.0011589 -.0001443
T  344  1 .1984320E+07   1000212E-02 -.7995E+01  .1354E+01   .9999989 -.0003212  .0014532
T  345  1 .1982608E+07   1000210E-02  .2015E+02  .5104E+01   .9999925  .0035872 -.0014353
T  346  1 .1983616E+07   1000068E-02 -.4041E+01  .8975E+01   .9999952 -.0023104  .0020404
T  347  1 .1983635E+07   1000219E-02 -.4994E+01  .4506E+01   .9999978 -.0014104  .0015822
T  348  1 .1987754E+07   1000103E-02 -.2056E+02 -.2391E+02   .9999948 -.0025547 -.0019750
T  349  1 .1986270E+07   1000121E-02  .1067E+02 -.9383E+00   .9999986  .0016535  .0003935
T  350  1 .1984084E+07   1000075E-02  .9951E-02  .9594E+01   .9999943  .0005526  .0033313
T  351  1 .1982030E+07   1000215E-02 -.2345E+02  .1061E+02   .9999771 -.0059066  .0033171
T  352  1 .1984123E+07   1000011E-02  .6224E+01  .3414E+01   .9999997  .0006351 -.0003636
T  353  1 .1980131E+07   1000012E-02 -.2579E+02  .9548E+01   .9999828 -.0056610  .0015221
T  354  1 .1987364E+07   1000208E-02  .5378E+01 -.3982E+01   .9999877  .0038384 -.0031368
T  355  1 .1984933E+07   1000100E-02 -.8282E+01 -.1748E+01   .9999976 -.0021846 -.0001146
T  356  1 .1987438E+07   1000118E-02  .6692E+01  .4900E+01   .9999866 -.0007934  .0051202
T  357  1 .1987765E+07   1000096E-02  .2899E+02 -.1114E+02   .9999885  .0044499 -.0017772
T  358  1 .1982765E+07   1000155E-02 -.3118E+01 -.2392E+01   .9999995 -.0007264  .0007087
T  359  1 .1986297E+07   1000088E-02  .1753E+01 -.4933E-01   .9999998  .0005378 -.0001866
T  360  1 .1986140E+07   1000131E-02  .2208E+01 -.4966E+01   .9999999 -.0002196  .0001812
T  361  1 .1982598E+07   1000200E-02 -.3989E+00  .1876E+01   .9999996  .0008801  .0002456
T  362  1 .1985894E+07   1000103E-02 -.2143E+01 -.1055E+02   .9999994  .0003419 -.0010154
T  363  1 .1982278E+07   1000036E-02  .9500E+01  .4126E+01   .9999978  .0016997  .0012045
T  364  1 .1988398E+07   1000167E-02  .1013E+02  .1048E+02   .9999004  .0132505 -.0048694
T  365  1 .1983519E+07   1000206E-02  .3956E+01 -.7593E+00   .9999982  .0018256  .0004673
T  366  1 .1987226E+07   1000047E-02  .4906E+01 -.5770E+01   .9999985  .0017534  .0000475
T  367  1 .1984506E+07   1000112E-02 -.4525E+01  .7601E+00   .9999963 -.0026047  .0008072
T  368  1 .1984687E+07   1000226E-02  .4400E+01  .1801E+02   .9999986 -.0014096  .0008952
T  369  1 .1987423E+07   1000138E-02 -.1216E+02 -.1811E+02   .9999788 -.0058473 -.0028676
T  370  1 .1981379E+07   1000055E-02 -.7457E+01  .1978E+01   .9999979 -.0020098 -.0003638
T  371  1 .1984367E+07   1000189E-02  .4296E+01  .6765E+00   .9999989 -.0004603  .0013949
T  372  1 .1985268E+07   1000198E-02 -.1081E+01  .3789E+00   .9999999 -.0003094  .0002999
T  373  1 .1984947E+07   1000010E-02  .7226E+01 -.3832E+01   .9999961  .0008417 -.0026549
T  374  1 .1984822E+07   1000203E-02 -.2853E+00  .2945E+01   .9999997 -.0001558 -.0007292
T  375  1 .1986839E+07   1000197E-02  .2813E+02 -.7390E+01   .9999987  .0015689 -.0002373
T  376  1 .1989021E+07   1000096E-02  .5051E+00 -.3105E+01   .9999998  .0001208  .0006169
T  377  1 .1989309E+07   1000143E-02  .2271E+00 -.3513E+01   .9999986  .0010113  .0013588
T  378  1 .1979319E+07   1000196E-02  .5746E+01  .3345E+01   .9999993  .0011457  .0002995
T  379  1 .1984763E+07   1000164E-02 -.2547E+01 -.6474E+01   .9999977 -.0002697 -.0021080
T  380  1 .1980413E+07   1000098E-02  .5795E+00 -.7570E+00   .9999997  .0004702 -.0006274
T  381  1 .1984655E+07   1000207E-02 -.1808E+02 -.1788E+02   .9999649 -.0056696 -.0061726
T  382  1 .1986072E+07   1000195E-02  .6127E+01 -.7619E+01   .9999943  .0033123 -.0006473
T  383  1 .1985164E+07   1000191E-02  .4139E+01  .8052E+01   .9999999  .0004518  .0001861
T  384  1 .1983624E+07   1000143E-02  .3002E+01  .2501E+01   .9999988  .0012875  .0008410
T  385  1 .1984741E+07   1000114E-02  .6031E+01 -.2866E+01   .9999996  .0006981  .0005285
T  386  1 .1989093E+07   1000218E-02 -.2811E+02 -.2607E+02   .9999538 -.0071989 -.0063712
T  387  1 .1984850E+07   1000071E-02  .6943E+01 -.1115E+01   .9999982 -.0012756 -.0013886
T  388  1 .1983009E+07   1000215E-02  .1536E+02  .2922E+01   .9999921  .0039230  .0007127
T  389  1 .1985346E+07   1000119E-02 -.6520E+01  .1581E+01   .9999995 -.0006972 -.0007491
T  390  1 .1988012E+07   1000191E-02 -.1408E+02  .7245E+01   .9999977 -.0018944  .0010155
T  391  1 .1982980E+07   1000083E-02 -.6286E-01 -.7752E+01   .9999972 -.0002754 -.0023334
T  392  1 .1984006E+07   1000136E-02 -.2588E+01  .3042E+01   .9999943 -.0009630  .0032208
T  393  1 .1978442E+07   1000065E-02  .2406E+01 -.1259E+01   .9999991  .0012740  .0003251
T  394  1 .1984788E+07   1000206E-02  .1772E+02  .1113E+02   .9999915  .0032904  .0024750
T  395  1 .1986134E+07   1000089E-02  .2236E+00 -.4255E+01   .9999990 -.0000566 -.0014155
T  396  1 .1986590E+07   1000179E-02  .2510E+01 -.3079E+01   .9999972  .0019673 -.0012858
T  397  1 .1985305E+07   1000220E-02 -.2196E+01 -.1146E+01   .9999999 -.0004597 -.0002110
T  398  1 .1985900E+07   1000211E-02 -.5168E+01  .2611E+01   .9999992  .0005237  .0011084
T  399  1 .1982154E+07   1000143E-02  .1135E+01 -.7869E+00   .9999995 -.0000167  .0010308
T  400  1 .1985945E+07   1000005E-02  .6179E+02 -.1761E+02   .9999133  .0125338 -.0040440
T  401  1 .1987466E+07   1000120E-02 -.8656E-01 -.4956E+00   .9999999  .0002875  .0002550
T  402  1 .1984276E+07   1000180E-02  .6890E+01  .4616E+01   .9999987  .0015599  .0002838
T  403  1 .1985178E+07   1000098E-02  .2946E+01  .9577E+01   .9999946  .0016337  .0028449
T  404  1 .1980238E+07   1000142E-02  .1097E+02  .2072E+01   .9999935  .0035719 -.0004915
T  405  1 .1987263E+07   1000205E-02  .5152E+02  .4447E+02   .9999706  .0058921  .0048994
T  406  1 .1983344E+07   1000008E-02  .8010E+00 -.2655E+01   .9999969  .0011596 -.0022144
T  407  1 .1989134E+07   1000071E-02 -.1840E+00  .1011E+02   .9999996 -.0008217  .0003707
T  408  1 .1988633E+07   1000099E-02 -.4367E+01  .5426E+01   .9999979 -.0017267  .0011420
T  409  1 .1983368E+07   1000087E-02 -.5817E+01 -.6583E+01   .9999983 -.0011342  .0014624
T  410  1 .1984705E+07   1000034E-02 -.4626E+01  .1939E+02   .9999947  .0008651  .0031251
T  411  1 .1978230E+07   1000130E-02 -.2400E+01  .5967E+01   .9999990 -.0010477  .0009731
T  412  1 .1981775E+07   1000153E-02  .1263E+02  .6344E+01   .9999997  .0005988  .0004500
T  413  1 .1989345E+07   1000197E-02  .2679E+02  .1727E+02   .9998950  .0116204  .0086593
T  414  1 .1986031E+07   1000122E-02 -.1430E+01  .5859E+01   .9999976 -.0010147  .0019584
T  415  1 .1985185E+07   1000168E-02  .2256E+00  .8615E+01   .9999956 -.0005130  .0029147
T  416  1 .1983378E+07   1000204E-02  .3636E+02  .6001E+02   .9999334  .0060067  .0098577
T  417  1 .1982939E+07   1000127E-02 -.3569E+01  .1583E+01   .9999999 -.0000491  .0004507
T  418  1 .1980979E+07   1000059E-02 -.6838E+01 -.1026E+02   .9999962 -.0007471 -.0026547
T  419  1 .1987708E+07   1000224E-02  .9011E+01 -.1127E+02   .9999984  .0006281 -.0016672
T  420  1 .1988365E+07   1000154E-02 -.2095E+02 -.1430E+02   .9999872 -.0045852 -.0021241
T  421  1 .1984026E+07   1000213E-02 -.3729E+01 -.8483E+00   .9999986 -.0015894  .0004419
T  422  1 .1984422E+07   1000104E-02 -.1834E+01  .4802E+00   .9999999 -.0001145  .0003118
T  423  1 .1984532E+07   1000116E-02 -.4808E+00  .1761E+01   .9999999 -.0003211  .0003242
T  424  1 .1985602E+07   1000138E-02 -.1029E+02  .1201E+02   .9999947 -.0023131  .0022761
T  425  1 .1986377E+07   1000066E-02 -.3462E+00  .1344E+02   .9999981  .0004613  .0019076
T  426  1 .1982181E+07   1000122E-02  .8492E+01 -.1176E+01   .9999960  .0025601 -.0012326
T  427  1 .1983593E+07   1000167E-02 -.1205E+01 -.3420E+00   .9999999 -.0005176  .0001138
T  428  1 .1980400E+07   1000217E-02 -.6867E+00  .8474E+00   .9999995  .0004521  .0009116
T  429  1 .1987284E+07   1000029E-02  .1143E+00 -.8490E+00   .9999997  .0003221 -.0006718
T  430  1 .1989625E+07   1000222E-02  .7519E+01 -.4725E+02   .9999585  .0012370 -.0090271
T  431  1 .1988139E+07   1000030E-02  .2477E+01 -.1762E+01   .9999999  .0002216 -.0002760
T  432  1 .1986995E+07   1000049E-02  .2578E+01  .1802E+01   .9999976  .0021447  .0003621
T  433  1 .1984432E+07   1000092E-02  .1267E+00 -.6087E+00   .9999999 -.0000951  .0004373
T  434  1 .1986000E+07   1000004E-02 -.1743E+00  .3843E+02   .9999900  .0000389  .0044759
T  435  1 .1988563E+07   1000129E-02 -.2415E+02  .7603E+01   .9999951 -.0030996 -.0004174
T  436  1 .1985223E+07   1000012E-02 -.4610E+00 -.1761E+00   .9999999 -.0001041 -.0004429
T  437  1 .1983539E+07   1000219E-02  .1727E+02  .3043E+01   .9999969  .0024929 -.0002735
T  438  1 .1986561E+07   1000072E-02 -.1031E+02 -.5770E+01   .9999979 -.0011108 -.0017185
T  439  1 .1980762E+07   1000014E-02  .6481E+02  .4302E+02   .9999093  .0099414  .0090898
T  440  1 .1984250E+07   1000084E-02  .5861E+00  .1209E+02   .9999972  .0000865  .0023708
T  441  1 .1981042E+07   1000227E-02  .9646E+01 -.5262E+01   .9999891  .0042060 -.0020468
T  442  1 .1986836E+07   1000126E-02  .2114E+00 -.1132E+01   .9999996  .0001840 -.0009251
T  443  1 .1980560E+07   1000139E-02  .8535E+00 -.4489E+01   .9999987 -.0002688 -.0015711
T  444  1 .1988371E+07   1000165E-02  .1633E+01  .2471E+01   .9999990 -.0007284  .0012525
T  445  1 .1990364E+07   1000186E-02 -.7234E+01  .3847E+01   .9999967 -.0023818  .0009319
T  446  1 .1983636E+07   1000208E-02 -.1861E+01 -.4137E+02   .9999767 -.0010500 -.0067426
T  447  1 .1985100E+07   1000116E-02  .2497E+01  .1695E+01   .9999997  .0007713  .0001000
T  448  1 .1985317E+07   1000072E-02 -.1233E+01 -.4011E+01   .9999995 -.0010304 -.0000955
T  449  1 .1985625E+07   1000109E-02 -.8781E+01 -.5760E+01   .9999986 -.0015272  .0006182
T  450  1 .1985944E+07   1000080E-02 -.1080E+02  .1475E+02   .9999956 -.0025639  .0015018
T  451  1 .1987409E+07   1000038E-02 -.8353E+01 -.3113E+01   .9999975 -.0022473 -.0000915
T  452  1 .1987299E+07   1000003E-02  .3105E+01 -.8869E+01   .9999960  .0001868 -.0028189
T  453  1 .1984069E+07   1000189E-02 -.5037E+01  .4975E+01   .9999964 -.0024639  .0011020
T  454  1 .1982208E+07   1000151E-02 -.4397E+01  .3070E+01   .9999998  .0002692  .0005202
T  455  1 .1983329E+07   1000081E-02 -.9709E+01  .6830E+01   .9999999 -.0005416  .0000013
T  456  1 .1986042E+07   1000181E-02 -.2218E+01  .6153E-01   .9999996 -.0009233 -.0000408
T  457  1 .1984915E+07   1000174E-02 -.5421E+01  .2308E+02   .9999925 -.0034253  .0017855
T  458  1 .1983824E+07   1000045E-02 -.9074E-01 -.9342E+01   .9999962  .0012557 -.0024574
T  459  1 .1980252E+07   1000010E-02  .3499E+00 -.2358E+01   .9999981 -.0000528 -.0019284
T  460  1 .1992998E+07   1000183E-02  .5274E+01 -.7573E+01   .9999979  .0017821 -.0010479
T  461  1 .1985831E+07   1000203E-02  .2549E+02  .1608E+02   .9999589  .0075966  .0049475
T  462  1 .1986304E+07   1000034E-02 -.1854E+02  .5009E+01   .9999805 -.0060044  .0017298
T  463  1 .1984973E+07   1000191E-02  .2939E+00  .1032E+01   .9999999  .0004133  .0001541
T  464  1 .1984192E+07   1000095E-02  .8915E+01 -.1565E+02   .9999859  .0031417 -.0042809
T  465  1 .1985068E+07   1000172E-02  .2146E+01  .8862E+01   .9999973  .0021400  .0008600
T  466  1 .1983319E+07   1000191E-02 -.8186E+02 -.2212E+01   .9999189 -.0127115 -.0007943
T  467  1 .1990535E+07   1000031E-02 -.2497E+01  .1582E+01   .9999920  .0004845  .0039765
T  468  1 .1982051E+07   1000194E-02 -.1780E+02 -.3080E+01   .9999953 -.0030101 -.0006259
T  469  1 .1988366E+07   1000166E-02  .1330E+01  .2482E+01   .9999994  .0007860 -.0007611
T  470  1 .1984650E+07   1000174E-02 -.4904E+01  .5006E+01   .9999966 -.0006926 -.0025278
T  471  1 .1980675E+07   1000039E-02 -.1278E+02 -.4569E+01   .9999984 -.0011579 -.0013494
T  472  1 .1985001E+07   1000203E-02 -.3926E+02 -.2383E+02   .9999847 -.0040018 -.0038319
T  473  1 .1990851E+07   1000140E-02  .7315E+01 -.2881E+02   .9999059  .0051920 -.0127009
T  474  1 .1989028E+07   1000082E-02 -.1911E+01  .2490E+01   .9999965 -.0013677  .0022791
T  475  1 .1988432E+07   1000193E-02 -.5367E+01 -.1104E+02   .9999977 -.0015762 -.0014781
T  476  1 .1985917E+07   1000220E-02  .1588E+01  .2324E+01   .9999995  .0005451  .0008655
T  477  1 .1980486E+07   1000222E-02 -.3311E+01 -.1332E+01   .9999995 -.0010324 -.0000632
T  478  1 .1983833E+07   1000184E-02 -.4374E+01 -.8882E+01   .9999927 -.0030944 -.0022332
T  479  1 .1985964E+07   1000109E-02 -.2724E+01 -.2398E+01   .9999942 -.0034071  .0000288
T  480  1 .1989967E+07   1000197E-02 -.5803E+01  .1404E+01   .9999968 -.0021406  .0013724
T  481  1 .1981504E+07   1000212E-02  .6165E+01  .1967E+02   .9999961  .0011348  .0025623
T  482  1 .1983671E+07   1000131E-02  .4098E+01  .2855E+01   .9999951  .0030459  .0007143
T  483  1 .1988028E+07   1000111E-02 -.2096E+01 -.3682E+01   .9999959 -.0011955 -.0025962
T  484  1 .1982571E+07   1000204E-02  .1204E+01  .4566E+01   .9999992 -.0003871  .0012388
T  485  1 .1983543E+07   1000153E-02  .2209E+02 -.2639E+02   .9999809  .0037105 -.0049524
T  486  1 .1982789E+07   1000006E-02  .2245E+01  .7163E+00   .9999928  .0035602 -.0013451
