============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  5 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 3201  1 .1930703E+07   5000225E-02  .3809E+02 -.1580E+02   .9999855 -.0001300  .0053838
T 3202  1 .1936166E+07   5000201E-02 -.4614E+02  .6189E+02   .9999933 -.0034452  .0012117
T 3203  1 .1925778E+07   5000163E-02 -.4186E+02  .7622E+02   .9999878 -.0023899  .0043155
T 3204  1 .1932473E+07   5000217E-02  .2800E+03 -.2280E+03   .9998370  .0150087 -.0100400
T 3205  1 .1925391E+07   5000163E-02 -.1290E+03  .4197E+03   .9999640  .0006819  .0084572
T 3206  1 .1929243E+07   5000029E-02  .2594E+02 -.4738E+02   .9999979 -.0007969 -.0018630
T 3207  1 .1927886E+07   5000010E-02  .3008E+02  .3342E+01   .9999997  .0002674  .0007886
T 3208  1 .1921293E+07   5000040E-02  .2713E+03 -.5843E+02   .9999800  .0034577 -.0053016
T 3209  1 .1913244E+07   5000193E-02  .3622E+02  .7748E+02   .9999797 -.0058582  .0025077
T 3210  1 .1916376E+07   5000023E-02 -.1470E+03  .4736E+02   .9999858 -.0051709  .0012502
T 3211  1 .1924483E+07   5000222E-02  .1586E+03  .4867E+02   .9999388  .0110473  .0006354
T 3212  1 .1916634E+07   5000210E-02  .1745E+02  .1846E+02   .9999938  .0008464  .0034190
T 3213  1 .1917947E+07   5000193E-02  .4846E+02 -.6274E+02   .9999934  .0034530 -.0011128
T 3214  1 .1923760E+07   5000137E-02  .1093E+03 -.7809E+02   .9999940  .0031803 -.0013768
T 3215  1 .1923642E+07   5000077E-02 -.5659E+02  .2605E+02   .9999873 -.0017261  .0047251
T 3216  1 .1917913E+07   5000059E-02 -.7162E+02 -.3580E+02   .9999953 -.0028313 -.0011838
T 3217  1 .1908500E+07   5000159E-02 -.2339E+03 -.2930E+03   .9997800 -.0082488 -.0192847
T 3218  1 .1925793E+07   5000162E-02  .1814E+01 -.2464E+02   .9999924  .0010005 -.0037586
T 3219  1 .1913423E+07   5000010E-02  .1253E+03 -.7745E+01   .9999851  .0042508 -.0034139
T 3220  1 .1916202E+07   5000019E-02  .9084E+02 -.8792E+03   .9996974  .0048527 -.0241153
T 3221  1 .1915471E+07   5000066E-02  .4112E+01  .8494E+02   .9999946 -.0002140  .0032741
T 3222  1 .1927647E+07   5000208E-02  .1751E+02  .3782E+02   .9999981 -.0001252  .0019650
T 3223  1 .1921290E+07   5000088E-02 -.3711E+02 -.4731E+01   .9999789  .0054156 -.0035883
T 3224  1 .1923815E+07   5000121E-02 -.2188E+02 -.1025E+02   .9999966 -.0025933 -.0001825
T 3225  1 .1925574E+07   5000062E-02  .2242E+02 -.1502E+02   .9999977  .0001256 -.0021246
T 3226  1 .1935733E+07   5000151E-02  .1711E+03 -.1137E+03   .9999618  .0079002 -.0037371
T 3227  1 .1916857E+07   5000006E-02  .6389E+02 -.1097E+02   .9999241  .0122870 -.0008840
T 3228  1 .1918816E+07   5000197E-02 -.2831E+02  .3571E+02   .9999511 -.0072569  .0067202
T 3229  1 .1926215E+07   5000150E-02 -.1428E+02 -.9984E+02   .9999969 -.0010796 -.0022332
T 3230  1 .1912114E+07   5000029E-02 -.8025E+01 -.2366E+02   .9999890 -.0009079 -.0045949
T 3231  1 .1916360E+07   5000125E-02 -.1395E+03  .2085E+03   .9995996 -.0186203  .0213065
T 3232  1 .1931455E+07   5000191E-02 -.1429E+02 -.8948E+02   .9999712  .0030918 -.0069367
T 3233  1 .1928318E+07   5000205E-02 -.1472E+03  .1599E+03   .9999605 -.0087236 -.0016934
T 3234  1 .1910068E+07   5000211E-02  .1988E+02  .1440E+03   .9999956  .0028122  .0009576
T 3235  1 .1918252E+07   5000052E-02 -.1415E+03 -.2678E+02   .9999584 -.0090974 -.0007273
T 3236  1 .1927073E+07   5000009E-02 -.3747E+01 -.4942E+02   .9999869  .0016093 -.0048628
T 3237  1 .1920181E+07   5000145E-02 -.4574E+02  .2152E+03   .9999516 -.0045656  .0087183
T 3238  1 .1926154E+07   5000076E-02  .1038E+03 -.3233E+02   .9999700  .0076101  .0014134
T 3239  1 .1918161E+07   5000010E-02  .5669E+01  .2957E+00   .9999988 -.0001946  .0015306
T 3240  1 .1927012E+07   5000217E-02 -.4123E+02  .3038E+02   .9999919  .0031559  .0024826
T 3241  1 .1916469E+07   5000203E-02  .5455E+02  .3994E+01   .9999645  .0081612 -.0020868
T 3242  1 .1932254E+07   5000053E-02 -.4168E+02  .7935E+02   .9999630 -.0034266  .0078840
T 3243  1 .1915566E+07   5000215E-02 -.1362E+02  .2632E+02   .9999288 -.0096210  .0070597
T 3244  1 .1915445E+07   5000044E-02 -.1508E+02  .6039E+02   .9999928  .0027940  .0025544
T 3245  1 .1912351E+07   5000133E-02 -.1367E+02  .3139E+02   .9999974  .0006836  .0021710
T 3246  1 .1930814E+07   5000198E-02  .1141E+03  .6042E+02   .9999735  .0061408  .0039076
T 3247  1 .1927948E+07   5000075E-02 -.3902E+02  .5584E+01   .9999895 -.0037377 -.0026548
T 3248  1 .1914358E+07   5000119E-02 -.6924E+01 -.9641E+02   .9999947 -.0029902 -.0012709
T 3249  1 .1914010E+07   5000048E-02  .4494E+01 -.7725E+01   .9999841  .0016865 -.0053845
T 3250  1 .1933586E+07   5000095E-02 -.9802E+02  .3283E+02   .9999916 -.0038706 -.0013282
T 3251  1 .1928764E+07   5000084E-02 -.1252E+02 -.7992E+02   .9999718 -.0009506 -.0074450
T 3252  1 .1915280E+07   5000202E-02  .2390E+02  .4776E+02   .9999982  .0011011  .0015707
T 3253  1 .1926157E+07   5000215E-02 -.1440E+03  .1272E+03   .9999318 -.0093812  .0069526
T 3254  1 .1927652E+07   5000072E-02  .1338E+02 -.1494E+03   .9999445  .0051019 -.0092176
T 3255  1 .1928462E+07   5000091E-02  .2750E+02 -.1617E+02   .9999837  .0054855  .0016018
T 3256  1 .1907066E+07   5000132E-02  .1665E+01 -.1360E+02   .9999995 -.0006026 -.0007379
T 3257  1 .1925801E+07   5000053E-02 -.2032E+02  .1483E+03   .9999902 -.0009361  .0043242
T 3258  1 .1918992E+07   5000055E-02  .2089E+03  .6532E+01   .9999492  .0090477  .0044410
T 3259  1 .1913968E+07   5000222E-02  .9214E+02 -.2883E+02   .9999898  .0031869  .0032144
T 3260  1 .1913387E+07   5000111E-02  .2157E+02  .5297E+02   .9999988 -.0006912  .0014185
T 3261  1 .1920584E+07   5000149E-02  .9568E+02 -.7049E+02   .9999496  .0065699 -.0075946
T 3262  1 .1920628E+07   5000152E-02 -.4561E+02 -.1298E+03   .9999998  .0000334 -.0006060
T 3263  1 .1912523E+07   5000095E-02 -.6458E+02  .6040E+02   .9999953 -.0029604  .0008091
T 3264  1 .1927350E+07   5000119E-02 -.2894E+02  .1601E+03   .9999634 -.0074815  .0041444
T 3265  1 .1911416E+07   5000166E-02  .1708E+03  .1923E+02   .9999832  .0041112 -.0040791
T 3266  1 .1921927E+07   5000199E-02 -.9747E+02 -.5296E+02   .9999921 -.0011003 -.0038182
T 3267  1 .1925043E+07   5000202E-02 -.3860E+02 -.7388E+02   .9999987 -.0004657 -.0015611
T 3268  1 .1915727E+07   5000176E-02 -.1783E+02 -.1128E+02   .9999985 -.0016580  .0005257
T 3269  1 .1916318E+07   5000165E-02  .1148E+03  .9310E+02   .9999576  .0079268  .0046836
T 3270  1 .1919520E+07   5000186E-02  .1242E+03 -.2247E+03   .9999534  .0042829 -.0086500
T 3271  1 .1929018E+07   5000007E-02 -.2270E+03 -.1041E+03   .9999177 -.0118770 -.0048548
T 3272  1 .1930716E+07   5000051E-02 -.3372E+03  .2592E+02   .9998778 -.0111589 -.0109462
T 3273  1 .1921233E+07   5000218E-02 -.9837E+02  .1057E+03   .9999682 -.0071736  .0034954
T 3274  1 .1922431E+07   5000199E-02  .7314E+00  .1858E+03   .9999691  .0006005  .0078413
T 3275  1 .1921762E+07   5000226E-02 -.3823E+02  .3022E+02   .9999892 -.0046468  .0000465
T 3276  1 .1915600E+07   5000180E-02  .6820E+02 -.7513E+02   .9999938  .0025923 -.0023840
T 3277  1 .1930317E+07   5000219E-02 -.5906E+02 -.4620E+02   .9999741 -.0061642 -.0037173
T 3278  1 .1933465E+07   5000108E-02  .1459E+02 -.7074E+02   .9999998 -.0005415 -.0002686
T 3279  1 .1929844E+07   5000077E-02 -.3539E+03 -.1552E+03   .9997932 -.0185141 -.0084163
T 3280  1 .1915614E+07   5000214E-02 -.1316E+03  .1226E+02   .9999781 -.0066254  .0000570
T 3281  1 .1921198E+07   5000205E-02 -.3186E+02 -.7499E+02   .9999834 -.0018143 -.0054672
T 3282  1 .1928538E+07   5000111E-02 -.7300E+02  .6577E+02   .9999643 -.0070341  .0046793
T 3283  1 .1926821E+07   5000213E-02 -.1820E+02  .2276E+02   .9999953 -.0027176  .0014322
T 3284  1 .1908274E+07   5000180E-02 -.9443E+02 -.1187E+02   .9999839 -.0037332 -.0042778
T 3285  1 .1932773E+07   5000159E-02 -.9875E+01 -.1303E+02   .9999961 -.0027803  .0003831
T 3286  1 .1925768E+07   5000041E-02  .1258E+02  .4325E+01   .9999633 -.0039075  .0076247
T 3287  1 .1933538E+07   5000214E-02 -.6011E+02 -.5513E+02   .9999937 -.0022743  .0027404
T 3288  1 .1925929E+07   5000191E-02 -.5577E+01  .2276E+02   .9999901  .0018297  .0040597
T 3289  1 .1923271E+07   5000222E-02  .2340E+02 -.1355E+03   .9999263  .0028030 -.0118094
T 3290  1 .1923772E+07   5000067E-02  .1068E+03 -.9760E+01   .9999867  .0051317 -.0004296
T 3291  1 .1924989E+07   5000214E-02  .4006E+02 -.3664E+02   .9999877 -.0006249 -.0049205
T 3292  1 .1917433E+07   5000042E-02 -.3113E+01 -.2214E+03   .9999820 -.0006315 -.0059745
T 3293  1 .1932848E+07   5000084E-02  .3907E+02  .3162E+01   .9999813  .0060942  .0004946
T 3294  1 .1928415E+07   5000123E-02  .9627E+02 -.7572E+01   .9999998 -.0003079 -.0005641
T 3295  1 .1932517E+07   5000131E-02 -.1083E+02  .7818E+02   .9999997  .0006867 -.0003129
T 3296  1 .1933086E+07   5000154E-02  .2365E+02 -.3611E+02   .9999871  .0049457 -.0011978
T 3297  1 .1925532E+07   5000029E-02 -.3246E+02 -.1573E+02   .9999878 -.0046751 -.0015889
T 3298  1 .1924611E+07   5000118E-02  .1192E+03  .6054E+02   .9999873  .0037302  .0033780
T 3299  1 .1919542E+07   5000060E-02 -.9644E+02  .6352E+02   .9999976 -.0017503  .0013182
T 3300  1 .1929565E+07   5000158E-02 -.2051E+03 -.2402E+03   .9999432 -.0050137 -.0094007
T 3301  1 .1915293E+07   5000120E-02  .1286E+03 -.1251E+03   .9999617  .0082858 -.0028017
T 3302  1 .1913560E+07   5000094E-02 -.3318E+02  .1164E+03   .9999993 -.0009838  .0006387
T 3303  1 .1916564E+07   5000069E-02  .2111E+03 -.2373E+02   .9998895  .0147771  .0016133
T 3304  1 .1931924E+07   5000160E-02 -.3262E+02  .6627E+02   .9999892 -.0031339  .0034334
T 3305  1 .1921322E+07   5000159E-02  .1097E+03  .4631E+02   .9999998  .0004012  .0004716
T 3306  1 .1923568E+07   5000110E-02 -.3992E+03  .5254E+03   .9995481 -.0225048  .0199296
T 3307  1 .1929648E+07   5000124E-02 -.5359E+02  .2182E+03   .9998124 -.0004754  .0193613
T 3308  1 .1924664E+07   5000196E-02  .6521E+02  .3212E+03   .9998852  .0002527  .0151497
T 3309  1 .1925784E+07   5000040E-02  .1244E+03 -.1451E+03   .9999900  .0032522 -.0030848
T 3310  1 .1917347E+07   5000190E-02  .2600E+02  .1636E+03   .9999546 -.0010203  .0094714
T 3311  1 .1916868E+07   5000147E-02 -.1031E+03  .1028E+02   .9999707 -.0067815  .0035427
T 3312  1 .1921748E+07   5000080E-02 -.1587E+01 -.1704E+03   .9999824 -.0001227 -.0059302
T 3313  1 .1940523E+07   5000111E-02 -.1410E+02  .4188E+02   .9999873  .0012761  .0048673
T 3314  1 .1917413E+07   5000168E-02 -.1598E+02  .6436E+01   .9999944  .0015170  .0029664
T 3315  1 .1925005E+07   5000209E-02 -.1134E+02  .1769E+03   .9999770 -.0012383  .0066611
T 3316  1 .1921457E+07   5000150E-02 -.5681E+02  .2836E+02   .9999989 -.0011798 -.0009300
T 3317  1 .1924619E+07   5000205E-02  .6629E+02  .1507E+03   .9999773  .0029361  .0060570
T 3318  1 .1927639E+07   5000224E-02  .2641E+02  .1311E+03   .9999883  .0005661  .0048134
T 3319  1 .1936503E+07   5000041E-02 -.2960E+02 -.9348E+01   .9999917 -.0028724 -.0029056
T 3320  1 .1928883E+07   5000109E-02  .1352E+03  .2052E+03   .9999724  .0032912  .0066613
T 3321  1 .1916378E+07   5000014E-02  .3538E+01 -.1754E+03   .9999880  .0015982 -.0046327
T 3322  1 .1918660E+07   5000198E-02  .1354E+03 -.1661E+03   .9999448  .0094092 -.0046847
T 3323  1 .1919118E+07   5000006E-02  .6618E+01  .1611E+02   .9999940 -.0018212  .0029469
T 3324  1 .1916372E+07   5000201E-02 -.9286E+02  .3569E+02   .9999958 -.0014093  .0025239
T 3325  1 .1923318E+07   5000070E-02  .7723E+01  .1233E+02   .9999341 -.0044456  .0105853
T 3326  1 .1919769E+07   5000162E-02 -.5495E+02 -.2509E+01   .9999939 -.0015795  .0030996
T 3327  1 .1923237E+07   5000082E-02  .4874E+02 -.6774E+02   .9999973 -.0009306  .0021382
T 3328  1 .1918923E+07   5000221E-02  .3814E+02 -.3570E+02   .9999739  .0071879 -.0007642
T 3329  1 .1923772E+07   5000167E-02 -.5967E+02  .2069E+02   .9999825 -.0049755  .0031973
T 3330  1 .1920334E+07   5000006E-02 -.3318E+02  .3572E+02   .9999828 -.0051510  .0027914
T 3331  1 .1930359E+07   5000218E-02  .3218E+03 -.2172E+03   .9998890  .0132481 -.0068155
T 3332  1 .1932092E+07   5000157E-02  .2479E+02 -.6200E+01   .9999971  .0008632 -.0022550
T 3333  1 .1927807E+07   5000071E-02  .1191E+02 -.3019E+01   .9999993  .0011426 -.0000361
T 3334  1 .1930794E+07   5000129E-02  .8079E+03  .2146E+03   .9958691  .0888900  .0185292
T 3335  1 .1926934E+07   5000134E-02  .1765E+02 -.1446E+03   .9999444  .0072522 -.0076577
T 3336  1 .1921494E+07   5000219E-02  .1026E+02  .1903E+02   .9999993  .0008437  .0007802
T 3337  1 .1914028E+07   5000013E-02 -.3771E+02 -.1155E+02   .9999954 -.0019854  .0022803
T 3338  1 .1922526E+07   5000010E-02  .4354E+02 -.1589E+02   .9999902  .0040423  .0017929
T 3339  1 .1932058E+07   5000195E-02  .6529E+02  .1730E+02   .9999832  .0055511  .0016526
T 3340  1 .1920869E+07   5000006E-02  .6904E+01 -.1731E+02   .9999992  .0012452  .0003736
T 3341  1 .1917961E+07   5000018E-02 -.3042E+03 -.8643E+00   .9999574 -.0092343  .0000104
T 3342  1 .1922704E+07   5000049E-02  .1361E+03  .1168E+03   .9999615  .0077093  .0041991
T 3343  1 .1922901E+07   5000045E-02 -.4178E+01  .9560E+00   .9999969 -.0007519  .0023606
T 3344  1 .1931391E+07   5000005E-02 -.1719E+02  .2702E+02   .9999890 -.0046596  .0004776
T 3345  1 .1933537E+07   5000054E-02 -.7974E+02 -.3268E+02   .9999957 -.0018061 -.0023204
T 3346  1 .1928577E+07   5000160E-02 -.3625E+02 -.3835E+01   .9999987 -.0009679  .0012959
T 3347  1 .1925965E+07   5000004E-02 -.4351E+02 -.1040E+03   .9999946 -.0014682 -.0029418
T 3348  1 .1918242E+07   5000115E-02  .5136E+02  .2142E+03   .9999622  .0074417  .0044963
T 3349  1 .1917381E+07   5000195E-02 -.6522E+01 -.1210E+02   .9997523 -.0078373  .0208312
T 3350  1 .1917469E+07   5000176E-02 -.5008E+00  .2758E+02   .9999938  .0017810  .0030296
T 3351  1 .1920487E+07   5000026E-02  .8370E-01  .1306E+02   .9999994 -.0007422 -.0008211
T 3352  1 .1920656E+07   5000083E-02  .5645E+02 -.1160E+03   .9999653  .0047845 -.0068152
T 3353  1 .1934152E+07   5000208E-02  .2685E+02  .3043E+01   .9999912  .0002566  .0041990
T 3354  1 .1932214E+07   5000100E-02  .1581E+01 -.3843E+00   .9999971 -.0006248 -.0023348
T 3355  1 .1924852E+07   5000205E-02  .5847E+02  .3221E+02   .9999585  .0090587  .0009948
T 3356  1 .1930966E+07   5000196E-02  .2695E+02  .4316E+03   .9999165  .0001586  .0129234
T 3357  1 .1924996E+07   5000165E-02  .6955E+02  .1334E+01   .9999720  .0074780  .0000558
T 3358  1 .1933739E+07   5000114E-02 -.7451E+02 -.1997E+02   .9999965  .0015709  .0021257
T 3359  1 .1908384E+07   5000069E-02  .4073E+02  .2064E+02   .9999926  .0037971 -.0005435
T 3360  1 .1932309E+07   5000184E-02 -.1573E+03  .9179E+02   .9999659 -.0078015  .0027187
T 3361  1 .1931836E+07   5000162E-02 -.7823E+02  .7156E+02   .9999830 -.0055942 -.0016566
T 3362  1 .1919225E+07   5000109E-02  .9750E+02  .3133E+02   .9999744  .0069499 -.0016958
T 3363  1 .1941618E+07   5000212E-02  .1379E+03 -.4489E+02   .9999814  .0058194 -.0018223
T 3364  1 .1930085E+07   5000081E-02 -.3921E+02  .5755E+02   .9999974 -.0022253  .0005019
T 3365  1 .1927116E+07   5000004E-02  .1004E+03 -.1916E+01   .9999764  .0067101  .0014681
T 3366  1 .1932737E+07   5000181E-02 -.2483E+03 -.4218E+02   .9999258 -.0118010 -.0030064
T 3367  1 .1927056E+07   5000176E-02  .1789E+02  .2845E+02   .9999901  .0037703  .0023783
T 3368  1 .1927592E+07   5000179E-02 -.2809E+03 -.8184E+02   .9999581 -.0090053 -.0016720
T 3369  1 .1931781E+07   5000076E-02  .1652E+02  .2286E+03   .9999611  .0005885  .0087983
T 3370  1 .1914998E+07   5000066E-02  .2833E+04  .3200E+03   .9947349  .1016599  .0129481
T 3371  1 .1925294E+07   5000080E-02  .1941E+03 -.4812E+02   .9996892  .0220950 -.0115462
T 3372  1 .1931660E+07   5000066E-02  .1942E+03  .7999E+02   .9999665  .0079616  .0018748
T 3373  1 .1916571E+07   5000015E-02  .2934E+03 -.3153E+02   .9998878  .0147311 -.0027187
T 3374  1 .1926499E+07   5000081E-02 -.1023E+03  .1284E+03   .9999264 -.0069766  .0099285
T 3375  1 .1924378E+07   5000027E-02  .3068E+03  .8702E+02   .9999185  .0103680  .0074456
T 3376  1 .1923687E+07   5000088E-02  .5970E+02 -.1050E+02   .9999870  .0050091  .0009638
T 3377  1 .1918135E+07   5000029E-02  .2397E+02  .2185E+02   .9999953  .0011624  .0028290
T 3378  1 .1918550E+07   5000174E-02 -.2581E+02  .3108E+02   .9999981 -.0007925  .0018057
T 3379  1 .1924637E+07   5000223E-02 -.1119E+01  .1782E+03   .9998845 -.0151914 -.0003933
T 3380  1 .1919658E+07   5000138E-02 -.2277E+02  .9446E+02   .9999999  .0001216  .0002261
T 3381  1 .1932406E+07   5000170E-02  .3607E+01 -.9595E+02   .9999926  .0038287  .0003644
T 3382  1 .1919617E+07   5000179E-02  .1025E+03 -.1017E+03   .9999317  .0080101 -.0085164
T 3383  1 .1936495E+07   5000127E-02 -.9652E+02  .2357E+02   .9999800 -.0052179 -.0035813
T 3384  1 .1931069E+07   5000208E-02 -.2711E+03 -.2353E+03   .9997374 -.0203012 -.0106304
T 3385  1 .1930022E+07   5000220E-02 -.8732E+02 -.7451E+02   .9999927 -.0031417 -.0021751
T 3386  1 .1922890E+07   5000097E-02 -.5461E+02  .6330E+01   .9999999  .0002840 -.0000820
T 3387  1 .1918810E+07   5000115E-02  .6384E+02  .2746E+02   .9999873  .0024701  .0043822
T 3388  1 .1922666E+07   5000161E-02  .2124E+02 -.1332E+03   .9999574 -.0052934 -.0075587
T 3389  1 .1923318E+07   5000203E-02 -.5213E+02  .8568E+02   .9999707 -.0016784  .0074652
T 3390  1 .1926587E+07   5000097E-02 -.4097E+02 -.1107E+03   .9999838  .0006181 -.0056586
T 3391  1 .1921364E+07   5000198E-02 -.2067E+01 -.8805E+02   .9999491 -.0014555 -.0099803
T 3392  1 .1931449E+07   5000116E-02  .9543E+02 -.2739E+03   .9999665  .0056606 -.0059148
T 3393  1 .1928666E+07   5000208E-02 -.7525E+02 -.6121E+02   .9999747  .0036652 -.0060915
T 3394  1 .1923221E+07   5000009E-02  .9449E+02  .6378E+02   .9999697  .0066911  .0039882
T 3395  1 .1930536E+07   5000195E-02  .1926E+02  .1572E+03   .9998992  .0015579  .0141101
T 3396  1 .1911046E+07   5000087E-02  .1526E+03 -.3206E+01   .9997938  .0185725 -.0082140
T 3397  1 .1916195E+07   5000172E-02 -.4608E+02 -.9119E+02   .9999940 -.0032774 -.0011110
T 3398  1 .1919929E+07   5000056E-02 -.2113E+02  .1960E+03   .9999902  .0009770  .0043249
T 3399  1 .1910766E+07   5000137E-02 -.2195E+02  .4854E+02   .9999933 -.0033360  .0014795
T 3400  1 .1928407E+07   5000159E-02  .4061E+02  .3628E+02   .9999979 -.0012856  .0015809
T 3401  1 .1920296E+07   5000102E-02  .2420E+01 -.6586E+01   .9999887  .0029182  .0037466
T 3402  1 .1928802E+07   5000166E-02 -.2129E+02 -.3677E+02   .9999994  .0007437 -.0007450
T 3403  1 .1927827E+07   5000021E-02  .4696E+02  .5831E+02   .9999953 -.0014876  .0026814
T 3404  1 .1911635E+07   5000091E-02  .8237E+02  .7258E+02   .9998925  .0114236  .0091897
T 3405  1 .1913308E+07   5000150E-02 -.1781E+03  .8634E+01   .9999154 -.0091336  .0092629
T 3406  1 .1929173E+07   5000125E-02  .1276E+02  .4658E+02   .9999986  .0004569  .0016269
T 3407  1 .1915728E+07   5000177E-02 -.5012E+02 -.7187E+02   .9999908 -.0039771 -.0015892
T 3408  1 .1920688E+07   5000125E-02  .1308E+03  .4405E+02   .9999609  .0072858  .0050053
T 3409  1 .1924573E+07   5000204E-02 -.2283E+02  .2519E+02   .9999895 -.0036673  .0027539
T 3410  1 .1921544E+07   5000169E-02  .1820E+02  .2001E+03   .9999870  .0008373  .0050292
T 3411  1 .1913539E+07   5000024E-02  .4578E+02  .3112E+02   .9999965  .0012426 -.0023396
T 3412  1 .1912793E+07   5000114E-02  .1530E+03 -.1973E+03   .9999515  .0071757 -.0067453
T 3413  1 .1918820E+07   5000007E-02  .1190E+03 -.5624E+03   .9997868 -.0026494 -.0204801
T 3414  1 .1924127E+07   5000092E-02 -.7294E+02 -.7537E+02   .9999777  .0003103 -.0066773
T 3415  1 .1922007E+07   5000037E-02 -.3786E+02  .1046E+03   .9999681 -.0052016  .0060647
T 3416  1 .1921652E+07   5000078E-02 -.2523E+02  .1461E+02   .9999900 -.0041579  .0016590
T 3417  1 .1926751E+07   5000176E-02 -.2218E+02 -.5418E+02   .9999816 -.0035747 -.0048989
T 3418  1 .1919441E+07   5000218E-02  .1252E+03 -.1363E+03   .9999910  .0030758 -.0029298
T 3419  1 .1934150E+07   5000091E-02  .1015E+03 -.8957E+02   .9999927  .0033730 -.0018170
T 3420  1 .1924870E+07   5000097E-02 -.2946E+01  .3381E+03   .9999534  .0019481  .0094538
T 3421  1 .1930922E+07   5000153E-02  .6632E+02 -.5951E+02   .9999992 -.0006844 -.0010570
T 3422  1 .1911575E+07   5000183E-02  .3553E+02 -.2317E+03   .9999711  .0008566 -.0075599
T 3423  1 .1929841E+07   5000171E-02 -.8248E+01  .9100E+01   .9999986 -.0010272 -.0013093
T 3424  1 .1926146E+07   5000096E-02  .1231E+03 -.9218E+02   .9999409  .0108712  .0003013
T 3425  1 .1930898E+07   5000061E-02 -.9357E+01  .2435E+02   .9999523 -.0077006  .0060083
T 3426  1 .1929552E+07   5000196E-02 -.4571E+01  .2671E+03   .9997084 -.0079338  .0228085
T 3427  1 .1929834E+07   5000164E-02  .9873E+02 -.1583E+02   .9999920  .0039614 -.0006019
T 3428  1 .1935208E+07   5000050E-02 -.6839E+02  .8863E+02   .9999901  .0005636  .0044074
T 3429  1 .1918178E+07   5000062E-02 -.1757E+03 -.1097E+03   .9999257 -.0115682 -.0038310
T 3430  1 .1914447E+07   5000101E-02  .2071E+03 -.5210E+02   .9999377  .0110182  .0017947
T 3431  1 .1923206E+07   5000082E-02  .1542E+01 -.4249E+01   .9999997 -.0002742 -.0006765
T 3432  1 .1918924E+07   5000075E-02  .1361E+03  .5534E+01   .9999220  .0115406 -.0047762
T 3433  1 .1920328E+07   5000146E-02 -.9125E+02 -.8343E+02   .9999352 -.0104801 -.0044500
T 3434  1 .1929316E+07   5000035E-02  .8028E+02  .1963E+03   .9999765  .0029344  .0061994
T 3435  1 .1919429E+07   5000045E-02  .1093E+03  .5969E+02   .9999624  .0086597  .0005299
T 3436  1 .1919223E+07   5000070E-02  .3415E+01 -.3855E+01   .9999994  .0010201  .0003736
T 3437  1 .1921597E+07   5000206E-02  .4840E+02 -.3262E+02   .9999589  .0065035 -.0063129
T 3438  1 .1933355E+07   5000190E-02  .5386E+02 -.4651E+02   .9999991 -.0001938 -.0013543
