============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  40 um) ===============================
T 4040  1 .1317311E+07   4000011E-01 -.7063E+04  .9847E+04   .9984739 -.0145286  .0532812
T 4041  1 .1311081E+07   4000023E-01 -.9793E+03  .2454E+04   .9998154 -.0018340  .0191235
T 4042  1 .1269291E+07   4000015E-01 -.2109E+04 -.4254E+04   .9995288 -.0040788 -.0304213
T 4043  1 .1317193E+07   4000010E-01 -.1931E+04 -.2645E+04   .9999017  .0110933 -.0085766
T 4044  1 .1247793E+07   4000002E-01 -.5121E+03  .1007E+03   .9999683  .0029188  .0074082
T 4045  1 .1289476E+07   4000010E-01 -.4647E+04  .2057E+04   .9999100 -.0133286  .0015021
T 4046  1 .1322080E+07   4000002E-01 -.7321E+04 -.6290E+04   .9975743 -.0578166 -.0387667
T 4047  1 .1309171E+07   4000002E-01 -.5925E+04  .1499E+04   .9993162 -.0369029  .0022873
T 4048  1 .1345670E+07   4000018E-01  .1870E+04  .1430E+04   .9999747 -.0036257  .0061176
T 4049  1 .1281451E+07   4000010E-01 -.2383E+04  .4172E+04   .9996360  .0012802  .0269475
T 4050  1 .1321055E+07   4000002E-01  .6059E+04  .4172E+04   .9994204  .0269419  .0208076
T 4051  1 .1294518E+07   4000021E-01 -.4249E+04 -.3045E+03   .9995154 -.0292418 -.0106726
T 4052  1 .1297085E+07   4000013E-01 -.7819E+03  .2294E+04   .9999931  .0024127 -.0028294
T 4053  1 .1310993E+07   4000018E-01 -.3390E+04  .6379E+03   .9988735 -.0459869 -.0116982
T 4054  1 .1277614E+07   4000008E-01 -.1303E+03  .5427E+04   .9998045  .0004901  .0197655
T 4055  1 .1312773E+07   4000008E-01  .7585E+03 -.1031E+05   .9992231  .0185045 -.0347964
T 4056  1 .1374340E+07   4000007E-01 -.8940E+02  .1770E+04   .9999913  .0022743  .0035033
T 4057  1 .1294076E+07   4000006E-01 -.7184E+04 -.2033E+03   .9995262 -.0307787 -.0002341
T 4058  1 .1297885E+07   4000021E-01  .3981E+04  .1343E+04   .9995921  .0281351  .0049128
T 4059  1 .1329559E+07   4000009E-01  .2540E+04  .1047E+03   .9999651  .0083546  .0001380
T 4060  1 .1286846E+07   4000012E-01  .1464E+04 -.4670E+03   .9999638  .0009914 -.0084528
T 4061  1 .1320351E+07   4000009E-01 -.1609E+04 -.1888E+04   .9997080 -.0208770  .0121703
T 4062  1 .1383966E+07   4000007E-01 -.2166E+04 -.2323E+03   .9998126 -.0172175 -.0088476
T 4063  1 .1278199E+07   4000001E-01 -.2182E+04  .1099E+05   .9989944 -.0255394  .0368501
T 4064  1 .1323199E+07   4000008E-01 -.2534E+04  .2654E+04   .9998052 -.0080428  .0180266
T 4065  1 .1353435E+07   4000022E-01  .1836E+04 -.1019E+04   .9999838 -.0028632  .0049144
T 4066  1 .1322622E+07   4000014E-01  .7986E+04  .7670E+03   .9994894  .0307459 -.0087013
T 4067  1 .1352584E+07   4000011E-01  .5852E+04  .4949E+04   .9989864  .0288558  .0345463
T 4068  1 .1280577E+07   4000014E-01 -.3376E+03  .6088E+04   .9995509 -.0275066  .0118937
T 4069  1 .1315542E+07   4000001E-01 -.3801E+04  .1419E+04   .9994799 -.0322179  .0014049
T 4070  1 .1334257E+07   4000009E-01 -.1404E+04  .1509E+04   .9999043  .0117434  .0073099
T 4071  1 .1291807E+07   4000000E-01 -.1787E+04  .9895E+03   .9999242  .0111907 -.0051264
T 4072  1 .1311015E+07   4000017E-01  .1167E+04 -.2481E+03   .9999529 -.0063496 -.0073373
T 4073  1 .1321799E+07   4000015E-01 -.2000E+04  .1944E+04   .9998714 -.0155968  .0037425
T 4074  1 .1287540E+07   4000007E-01  .4967E+04 -.3262E+04   .9998508  .0012902 -.0172277
T 4075  1 .1321023E+07   4000005E-01 -.5497E+04  .4478E+04   .9990797 -.0384056  .0190978
T 4076  1 .1336054E+07   4000003E-01 -.9590E+03 -.9018E+04   .9993179 -.0010480 -.0369146
T 4077  1 .1264745E+07   4000000E-01  .2502E+03 -.1344E+05   .9957606  .0133487 -.0910085
T 4078  1 .1265131E+07   4000017E-01  .1296E+04 -.7099E+04   .9943442 -.0307762 -.1016487
T 4079  1 .1316500E+07   4000011E-01  .4735E+04  .2170E+04   .9995468  .0300297  .0020945
T 4080  1 .1352243E+07   4000020E-01  .1054E+05 -.7118E+04   .9989453  .0348056 -.0299484
T 4081  1 .1330746E+07   4000001E-01 -.4021E+04  .1881E+03   .9999693 -.0058013  .0052623
T 4082  1 .1294153E+07   4000017E-01  .3651E+03  .1654E+04   .9999511  .0061435  .0077555
T 4083  1 .1314950E+07   4000004E-01 -.3240E+03 -.8059E+03   .9999968  .0002910  .0025155
T 4084  1 .1294256E+07   4000007E-01 -.1745E+04  .1013E+03   .9999768 -.0046758  .0049584
T 4085  1 .1319584E+07   4000019E-01  .1539E+04 -.1722E+03   .9999085  .0131231  .0032844
T 4086  1 .1305435E+07   4000020E-01  .8141E+04  .6006E+04   .9992749  .0296636  .0238696
T 4087  1 .1281988E+07   4000012E-01  .2697E+04  .2115E+04   .9998524  .0080723  .0151670
T 4088  1 .1313077E+07   4000009E-01 -.1983E+04  .3276E+04   .9998059 -.0148144  .0129887
T 4089  1 .1303391E+07   4000012E-01 -.1901E+04  .8039E+03   .9998737 -.0046786  .0151883
T 4090  1 .1296109E+07   4000007E-01 -.1179E+04 -.9467E+03   .9996248  .0273729  .0009747
T 4091  1 .1274590E+07   4000005E-01 -.1344E+04  .1485E+04   .9999027 -.0134063  .0038427
T 4092  1 .1323089E+07   4000005E-01  .3147E+04  .6651E+04   .9996721  .0132113  .0219340
T 4093  1 .1304840E+07   4000014E-01 -.5235E+04  .7291E+03   .9992950 -.0295131 -.0232055
T 4094  1 .1297258E+07   4000012E-01 -.3411E+04 -.3212E+04   .9999939 -.0034906  .0000705
T 4095  1 .1317899E+07   4000006E-01  .1220E+04 -.2471E+03   .9999776 -.0051707  .0042505
T 4096  1 .1303191E+07   4000019E-01  .8685E+03  .1032E+05   .9992325  .0029337  .0390616
T 4097  1 .1297492E+07   4000018E-01  .1076E+04 -.5162E+04   .9987777 -.0107104 -.0482535
T 4098  1 .1298177E+07   4000013E-01 -.1981E+04  .2685E+03   .9999093 -.0105780 -.0083415
T 4099  1 .1307396E+07   4000018E-01 -.4387E+04  .5705E+04   .9991812 -.0259655  .0310270
T 4100  1 .1287128E+07   4000015E-01 -.4295E+04  .1464E+04   .9998220 -.0183785  .0042711
T 4101  1 .1302350E+07   4000009E-01 -.3816E+04  .2743E+04   .9951559 -.0644049 -.0742747
T 4102  1 .1299059E+07   4000016E-01  .3022E+04  .2223E+04   .9996805  .0214506 -.0133709
T 4103  1 .1305485E+07   4000002E-01  .3943E+04 -.2130E+04   .9993208  .0305105 -.0206630
T 4104  1 .1327146E+07   4000022E-01  .4855E+04  .6627E+04   .9994536  .0210340  .0254961
T 4105  1 .1319225E+07   4000008E-01  .6972E+04  .7770E+03   .9995716  .0273332  .0104688
T 4106  1 .1306563E+07   4000001E-01  .1833E+04 -.1383E+04   .9998506  .0153104 -.0080233
T 4107  1 .1325180E+07   4000005E-01  .4345E+04  .3858E+04   .9999973  .0016642  .0016462
T 4108  1 .1300260E+07   4000021E-01  .1349E+04  .2806E+04   .9993980  .0194120  .0287533
T 4109  1 .1261672E+07   4000008E-01 -.3016E+04  .1041E+04   .9997269 -.0230972  .0035425
T 4110  1 .1284926E+07   4000020E-01 -.3559E+04  .2024E+04   .9997200 -.0189575  .0141592
T 4111  1 .1282330E+07   4000004E-01  .1821E+04  .7668E+04   .9993648  .0134176  .0330134
T 4112  1 .1334509E+07   4000020E-01  .9485E+03  .7253E+03   .9999279 -.0096734 -.0071162
T 4113  1 .1308833E+07   4000007E-01  .8054E+03  .3261E+04   .9997715  .0071809  .0201324
T 4114  1 .1319041E+07   4000019E-01  .5182E+04 -.1547E+04   .9996679  .0219030 -.0135754
T 4115  1 .1307466E+07   4000022E-01  .2711E+04  .2881E+03   .9998163  .0190873  .0017503
T 4116  1 .1308654E+07   4000020E-01 -.1147E+04 -.2505E+04   .9998415 -.0141991 -.0107414
T 4117  1 .1305778E+07   4000020E-01 -.6970E+03 -.7178E+04   .9988539 -.0407671 -.0250802
T 4118  1 .1313164E+07   4000010E-01 -.5371E+04 -.6007E+04   .9992503 -.0182584 -.0341381
T 4119  1 .1318191E+07   4000016E-01  .5617E+04  .5111E+04   .9993033 -.0021923  .0372583
T 4120  1 .1315243E+07   4000000E-01  .2815E+04  .6151E+04   .9962928  .0037273  .0859462
T 4121  1 .1289786E+07   4000015E-01 -.3086E+03 -.4800E+04   .9990481 -.0230396 -.0370428
T 4122  1 .1306340E+07   4000003E-01  .3035E+04  .2020E+04   .9994798  .0197642  .0254836
T 4123  1 .1314934E+07   4000019E-01  .3170E+04  .1620E+05   .9997164 -.0031114  .0236103
T 4124  1 .1302752E+07   4000016E-01 -.8536E+04  .6079E+04   .9992506 -.0125747  .0366063
T 4125  1 .1319261E+07   4000016E-01 -.7556E+03 -.9785E+03   .9993628 -.0295653 -.0199986
T 4126  1 .1321288E+07   4000006E-01 -.4551E+04 -.7405E+04   .9992489 -.0211173 -.0324927
T 4127  1 .1266105E+07   4000019E-01  .2715E+03 -.4756E+03   .9818818  .1893240  .0080366
T 4128  1 .1315602E+07   4000015E-01 -.2031E+04  .2486E+04   .9999940  .0020782  .0027777
T 4129  1 .1340221E+07   4000006E-01 -.7533E+03 -.1786E+04   .9999951  .0003571 -.0031096
T 4130  1 .1295954E+07   4000023E-01 -.1327E+04 -.2182E+04   .9985065 -.0160683 -.0522171
T 4131  1 .1328144E+07   4000019E-01 -.1114E+04  .4037E+04   .9999883 -.0006931  .0047896
T 4132  1 .1357896E+07   4000020E-01 -.3766E+04 -.1462E+04   .9998776 -.0151537 -.0039029
T 4133  1 .1268197E+07   4000002E-01  .1491E+04 -.2524E+03   .9997521  .0202743 -.0092010
T 4134  1 .1322797E+07   4000008E-01 -.1979E+04  .1919E+04   .9999767 -.0061121 -.0030436
T 4135  1 .1322974E+07   4000009E-01  .9718E+04 -.1626E+04   .9984714  .0552698 -.0002364
T 4136  1 .1322954E+07   4000018E-01 -.4395E+04  .5963E+03   .9998660 -.0162113  .0022716
T 4137  1 .1300451E+07   4000010E-01 -.2791E+04  .6816E+04   .9988154 -.0288263  .0392031
T 4138  1 .1334447E+07   4000006E-01 -.1007E+04 -.2325E+04   .9996870 -.0040292 -.0246897
T 4139  1 .1318107E+07   4000021E-01 -.4977E+04  .2481E+04   .9996433 -.0130740  .0232879
T 4140  1 .1322104E+07   4000006E-01  .3063E+04 -.1468E+03   .9999813 -.0047725  .0038287
T 4141  1 .1327404E+07   4000011E-01  .7621E+04 -.1149E+05   .9972854  .0371222 -.0635910
T 4142  1 .1317110E+07   4000007E-01 -.1326E+05 -.5915E+02   .9990414 -.0437404  .0017750
T 4143  1 .1280105E+07   4000011E-01  .1474E+05 -.1610E+05   .9962448  .0542944 -.0674426
T 4144  1 .1341695E+07   4000020E-01  .6519E+04  .8153E+04   .9983027  .0396005  .0427029
T 4145  1 .1326136E+07   4000021E-01 -.3569E+04 -.4147E+04   .9997824 -.0152570 -.0142244
T 4146  1 .1268779E+07   4000019E-01 -.4677E+04  .9925E+04   .9989035 -.0230536  .0407480
T 4147  1 .1293482E+07   4000018E-01  .2646E+04  .1159E+04   .9958959  .0791571  .0438797
T 4148  1 .1335299E+07   4000016E-01 -.4940E+04  .6658E+04   .9993765 -.0252979  .0246281
T 4149  1 .1297697E+07   4000001E-01 -.6772E+03 -.5066E+03   .9999952  .0026631 -.0015682
T 4150  1 .1338416E+07   4000001E-01 -.1813E+04  .6852E+03   .9999099 -.0122890 -.0053940
T 4151  1 .1280391E+07   4000011E-01  .3604E+04 -.8129E+02   .9997262  .0175489 -.0154801
T 4152  1 .1286046E+07   4000020E-01  .3626E+03 -.3318E+04   .9988742 -.0350341 -.0319835
T 4153  1 .1304397E+07   4000018E-01  .2435E+04 -.2293E+04   .9998565  .0160724 -.0053494
T 4154  1 .1341204E+07   4000022E-01  .2219E+04  .8155E+04   .9988787  .0022533  .0472887
T 4155  1 .1286113E+07   4000011E-01 -.9387E+03  .2343E+04   .9998608 -.0135090 -.0097891
T 4156  1 .1334700E+07   4000021E-01 -.9549E+03  .1340E+04   .9999066 -.0051709  .0126508
T 4157  1 .1317517E+07   4000000E-01  .9230E+04  .1201E+05   .9990322  .0153800  .0412076
T 4158  1 .1330238E+07   4000007E-01 -.8903E+03 -.3203E+04   .9998039 -.0123956 -.0154414
T 4159  1 .1314121E+07   4000020E-01  .3198E+04  .8627E+03   .9999879 -.0002828 -.0049071
T 4160  1 .1298026E+07   4000008E-01 -.4051E+04 -.3224E+04   .9996806 -.0217781 -.0128195
T 4161  1 .1308729E+07   4000000E-01  .3672E+04 -.6684E+04   .9990530  .0115036 -.0419617
T 4162  1 .1297334E+07   4000021E-01 -.2613E+04 -.3848E+04   .9999551 -.0080871 -.0049384
T 4163  1 .1339830E+07   4000005E-01  .1212E+04  .2928E+04   .9999622  .0083901  .0022984
T 4164  1 .1310433E+07   4000016E-01  .9463E+04 -.6566E+04   .9993963  .0294360 -.0184560
T 4165  1 .1321143E+07   4000019E-01 -.3570E+04 -.2993E+04   .9993737 -.0316007 -.0159265
T 4166  1 .1320890E+07   4000017E-01 -.7809E+03 -.1429E+04   .9999801  .0054543  .0031720
T 4167  1 .1339538E+07   4000005E-01  .1030E+04 -.9048E+03   .9999811  .0060403  .0011489
T 4168  1 .1306512E+07   4000007E-01  .5825E+04  .8826E+03   .9993391  .0346115  .0111082
T 4169  1 .1337393E+07   4000018E-01  .7570E+04 -.3851E+04   .9996436  .0225299 -.0143199
T 4170  1 .1327845E+07   4000004E-01 -.1953E+04 -.9779E+03   .9997155 -.0139333 -.0193585
T 4171  1 .1343011E+07   4000009E-01 -.1356E+04 -.5529E+03   .9999387 -.0108680 -.0021109
T 4172  1 .1314198E+07   4000008E-01 -.4074E+04  .2174E+04   .9999097 -.0114369 -.0070507
T 4173  1 .1347753E+07   4000001E-01 -.1078E+04 -.3010E+04   .9997155 -.0019250 -.0237745
T 4174  1 .1343879E+07   4000016E-01  .5292E+04  .2435E+04   .9998979 -.0042780  .0136314
T 4175  1 .1291595E+07   4000006E-01  .1566E+04 -.4886E+03   .9998144  .0171047  .0088705
T 4176  1 .1326005E+07   4000007E-01  .1594E+03 -.1598E+04   .9999744 -.0021698  .0068182
T 4177  1 .1281255E+07   4000009E-01  .3455E+04  .2867E+04   .9997774  .0055462  .0203574
T 4178  1 .1298333E+07   4000021E-01 -.5706E+04  .1805E+04   .9995989 -.0283179  .0003829
T 4179  1 .1325964E+07   4000010E-01  .2087E+03 -.1248E+04   .9998574  .0012732 -.0168372
T 4180  1 .1320480E+07   4000022E-01  .3538E+03 -.3540E+04   .9990078  .0090176 -.0436132
T 4181  1 .1278289E+07   4000021E-01 -.1129E+05 -.7669E+04   .9990248 -.0343826 -.0276989
T 4182  1 .1325796E+07   4000005E-01 -.6505E+03  .1543E+04   .9991257 -.0415471  .0046445
T 4183  1 .1289608E+07   4000009E-01 -.6221E+04  .2117E+04   .9997605 -.0198712  .0091697
T 4184  1 .1320449E+07   4000005E-01  .5252E+03  .1141E+05   .9988817  .0012189  .0472643
T 4185  1 .1316216E+07   4000022E-01  .3409E+04  .3663E+03   .9998316  .0082060 -.0164129
T 4186  1 .1328140E+07   4000021E-01 -.5015E+04  .4692E+04   .9995739 -.0245587  .0157734
T 4187  1 .1297180E+07   4000009E-01  .4877E+04  .1540E+04   .9992930  .0240410  .0289063
T 4188  1 .1271282E+07   4000000E-01 -.1334E+04  .8887E+03   .9998638  .0000660  .0165022
T 4189  1 .1270911E+07   4000022E-01 -.4491E+04 -.5488E+03   .9990901 -.0424461 -.0041649
T 4190  1 .1251701E+07   4000004E-01 -.1844E+04 -.4989E+03   .9999743 -.0064861 -.0030544
T 4191  1 .1378930E+07   4000019E-01 -.4937E+04  .1850E+04   .9993801 -.0316933  .0153286
T 4192  1 .1348681E+07   4000013E-01 -.1430E+04 -.1204E+04   .9999411 -.0041078 -.0100459
T 4193  1 .1330032E+07   4000022E-01 -.3633E+04  .3235E+04   .9998759 -.0079210 -.0136201
T 4194  1 .1320618E+07   4000012E-01  .5434E+04 -.4626E+04   .9988096  .0439228 -.0212177
T 4195  1 .1348055E+07   4000006E-01 -.2440E+04  .3874E+04   .9995591 -.0125042  .0269293
T 4196  1 .1316893E+07   4000021E-01 -.1781E+04  .8828E+03   .9998429 -.0177120  .0006910
T 4197  1 .1290841E+07   4000021E-01  .3077E+04  .1585E+04   .9992407  .0130835  .0366997
T 4198  1 .1351441E+07   4000018E-01  .3775E+03  .2696E+04   .9996212  .0225191  .0158203
T 4199  1 .1314297E+07   4000001E-01  .1182E+04 -.1793E+04   .9997094  .0152308 -.0186866
T 4200  1 .1315554E+07   4000013E-01  .3535E+03 -.1685E+04   .9997918  .0012014 -.0203716
T 4201  1 .1298957E+07   4000002E-01  .8802E+04  .4943E+04   .9985258  .0114357  .0530607
T 4202  1 .1307854E+07   4000013E-01 -.3439E+04 -.3924E+04   .9997427 -.0221431  .0049267
T 4203  1 .1326778E+07   4000000E-01 -.3393E+03  .2385E+04   .9998366 -.0000735  .0180766
T 4204  1 .1319057E+07   4000018E-01  .7473E+04 -.4016E+04   .9984988  .0489600 -.0245562
T 4205  1 .1304270E+07   4000015E-01  .8071E+04 -.3758E+04   .9981168  .0598203 -.0135794
T 4206  1 .1294483E+07   4000007E-01  .5629E+04 -.3064E+04   .9993224  .0327902 -.0167173
T 4207  1 .1334555E+07   4000023E-01  .2291E+04  .2110E+04   .9998256  .0025765  .0184978
T 4208  1 .1356917E+07   4000022E-01  .2552E+04  .2719E+04   .9999915 -.0037540  .0017086
T 4209  1 .1327974E+07   4000022E-01 -.1057E+04  .2039E+04   .9999119 -.0039849  .0126593
T 4210  1 .1288459E+07   4000009E-01 -.4225E+04  .1882E+05   .9960266 -.0269262  .0848886
T 4211  1 .1307869E+07   4000007E-01  .3378E+03  .3512E+04   .9999634 -.0024040  .0082061
T 4212  1 .1317949E+07   4000017E-01 -.6382E+02 -.3867E+04   .9997130 -.0004902 -.0239523
T 4213  1 .1293849E+07   4000021E-01 -.1086E+05 -.3821E+04   .9973404 -.0549068 -.0479299
T 4214  1 .1326093E+07   4000018E-01  .1163E+04 -.1180E+04   .9993541 -.0145053  .0328791
T 4215  1 .1314381E+07   4000017E-01 -.1036E+05 -.9801E+04   .9948771 -.0131365 -.1002351
T 4216  1 .1319587E+07   4000015E-01  .7038E+04 -.3433E+04   .9997917  .0112163 -.0170504
T 4217  1 .1282002E+07   4000021E-01  .3739E+04 -.5204E+03   .9999672  .0073607 -.0033857
T 4218  1 .1327917E+07   4000007E-01  .1826E+04  .6772E+03   .9999239  .0108692  .0058412
T 4219  1 .1331694E+07   4000020E-01  .4808E+04  .2764E+04   .9997063  .0150863  .0189641
T 4220  1 .1302296E+07   4000017E-01 -.3757E+04 -.7144E+04   .9993865 -.0210230 -.0280132
T 4221  1 .1301520E+07   4000008E-01  .2327E+05 -.1374E+04   .9843128  .1740832 -.0286943
T 4222  1 .1302096E+07   4000018E-01  .1231E+03  .6413E+03   .9999781  .0055399 -.0036087
T 4223  1 .1342635E+07   4000000E-01  .1372E+04 -.5312E+04   .9998728 -.0019782 -.0158280
T 4224  1 .1314390E+07   4000014E-01 -.9288E+04  .3984E+04   .9992436 -.0338498  .0191403
T 4225  1 .1311892E+07   4000020E-01  .4572E+04 -.5464E+04   .9991351  .0364218 -.0200648
T 4226  1 .1307250E+07   4000001E-01  .2697E+04  .2199E+04   .9993252  .0256802  .0262612
T 4227  1 .1284925E+07   4000009E-01  .2449E+04  .6786E+03   .9998598  .0118057  .0118714
T 4228  1 .1304380E+07   4000014E-01 -.4783E+04 -.8091E+02   .9998516 -.0044902 -.0166306
T 4229  1 .1284832E+07   4000016E-01 -.8344E+03 -.2658E+04   .9998898  .0067290 -.0132352
T 4230  1 .1289092E+07   4000018E-01  .1501E+04  .2181E+04   .9999963  .0026845  .0004439
T 4231  1 .1311007E+07   4000016E-01 -.8988E+04  .5588E+03   .9994823 -.0321570 -.0010606
T 4232  1 .1295083E+07   4000018E-01 -.2426E+04 -.2225E+04   .9997474 -.0154318 -.0163404
T 4233  1 .1331549E+07   4000021E-01  .9209E+03  .5669E+04   .9994167  .0052685  .0337403
T 4234  1 .1306871E+07   4000021E-01  .2521E+04 -.2170E+04   .9988192  .0408625 -.0262777
T 4235  1 .1298913E+07   4000001E-01 -.3107E+04  .5098E+04   .9945606 -.0257450  .1009273
T 4236  1 .1328933E+07   4000017E-01  .1542E+04 -.3122E+04   .9996684  .0068776 -.0248136
T 4237  1 .1320077E+07   4000019E-01  .1773E+04  .2546E+03   .9999415  .0103898 -.0030124
T 4238  1 .1339092E+07   4000019E-01  .2435E+04  .6989E+04   .9996719  .0092305  .0238934
T 4239  1 .1286028E+07   4000021E-01  .6310E+03 -.4970E+04   .9998221 -.0042018 -.0183854
T 4240  1 .1304033E+07   4000012E-01  .7190E+04 -.7890E+04   .9984660  .0429042 -.0349985
T 4241  1 .1314572E+07   4000006E-01 -.8071E+04 -.9239E+04   .9966452 -.0708140 -.0410333
T 4242  1 .1279617E+07   4000010E-01 -.2525E+04 -.6020E+03   .9999411  .0033904 -.0103112
T 4243  1 .1286313E+07   4000019E-01 -.3704E+03  .1542E+04   .9998481 -.0136950  .0107826
T 4244  1 .1289398E+07   4000015E-01 -.1651E+04  .1226E+04   .9994254 -.0335607  .0047506
T 4245  1 .1302856E+07   4000019E-01 -.7764E+04 -.1091E+04   .9997105 -.0207675 -.0121470
T 4246  1 .1330884E+07   4000012E-01  .5026E+04 -.5059E+04   .9998068  .0097875 -.0170438
T 4247  1 .1275428E+07   4000000E-01  .1744E+04 -.1897E+04   .9999856 -.0004841 -.0053378
T 4248  1 .1307803E+07   4000020E-01  .1354E+04  .2828E+04   .9997370  .0046179  .0224618
T 4249  1 .1307048E+07   4000000E-01 -.1386E+04 -.5742E+03   .9999891  .0009572  .0045749
T 4250  1 .1321288E+07   4000017E-01  .2949E+03  .2203E+03   .9999885  .0018777  .0044229
T 4251  1 .1309990E+07   4000021E-01  .3441E+04  .4974E+04   .9996975  .0159303  .0187370
T 4252  1 .1326109E+07   4000017E-01 -.1578E+03 -.2433E+02   .9998013 -.0015334 -.0198772
T 4253  1 .1268695E+07   4000017E-01  .1560E+04  .2905E+04   .9998336  .0136530  .0120966
T 4254  1 .1355714E+07   4000015E-01 -.7377E+04  .1497E+04   .9999371 -.0112175  .0001249
T 4255  1 .1288033E+07   4000016E-01 -.5059E+03 -.4345E+04   .9996708 -.0041861 -.0253140
T 4256  1 .1300245E+07   4000019E-01  .4525E+04  .4884E+04   .9996778  .0223761  .0119819
T 4257  1 .1279150E+07   4000016E-01  .4980E+04 -.4818E+04   .9994383  .0227052 -.0246478
T 4258  1 .1320990E+07   4000022E-01 -.4766E+04  .3387E+04   .9997907 -.0175805  .0104624
T 4259  1 .1333411E+07   4000016E-01  .2657E+03 -.3932E+03   .9989970  .0367335 -.0256056
T 4260  1 .1299916E+07   4000007E-01 -.1114E+04  .1233E+03   .9999405  .0044598  .0099575
T 4261  1 .1322831E+07   4000003E-01  .2278E+04  .3243E+04   .9998855 -.0045765  .0144233
T 4262  1 .1294275E+07   4000003E-01  .9309E+03  .8457E+04   .9990980  .0102405  .0412103
T 4263  1 .1307846E+07   4000020E-01 -.4701E+04  .2752E+04   .9999345 -.0074565  .0086872
T 4264  1 .1308481E+07   4000003E-01  .8366E+03  .6207E+04   .9996913 -.0062668  .0240421
T 4265  1 .1279970E+07   4000003E-01 -.1063E+04 -.2588E+04   .9996315 -.0043909 -.0267882
T 4266  1 .1314680E+07   4000009E-01 -.3616E+03 -.2289E+03   .9997575  .0161202 -.0150058
T 4267  1 .1305659E+07   4000020E-01  .9548E+04  .7507E+04   .9972796  .0575202  .0460958
T 4268  1 .1285115E+07   4000001E-01  .2621E+04  .2432E+04   .9995087  .0309331 -.0050546
T 4269  1 .1326839E+07   4000022E-01 -.3403E+04 -.1577E+04   .9996507 -.0217209 -.0150571
T 4270  1 .1314385E+07   4000006E-01  .1858E+04  .3719E+04   .9996159 -.0022464  .0276230
T 4271  1 .1289924E+07   4000016E-01  .3284E+04 -.4931E+04   .9995705  .0116295 -.0269011
T 4272  1 .1349113E+07   4000009E-01  .2227E+04  .7143E+04   .9991383  .0047057  .0412384
T 4273  1 .1325847E+07   4000019E-01 -.1226E+04 -.2976E+03   .9999675 -.0018817  .0078340
T 4274  1 .1311758E+07   4000013E-01 -.4665E+04  .8487E+04   .9994391 -.0280605  .0182782
T 4275  1 .1315572E+07   4000018E-01 -.4418E+04  .2936E+04   .9995861 -.0013620 -.0287362
T 4276  1 .1323511E+07   4000021E-01  .1434E+04  .4900E+02   .9999956 -.0029603  .0003032
T 4277  1 .1308991E+07   4000002E-01  .2257E+04 -.3110E+04   .9996264  .0242576 -.0125966
T 4278  1 .1324614E+07   4000011E-01  .2116E+04  .5281E+02   .9998345  .0177201  .0041172
T 4279  1 .1315315E+07   4000013E-01  .3467E+04  .8879E+03   .9998526  .0159961  .0062336
T 4280  1 .1279421E+07   4000009E-01 -.4735E+04  .1877E+04   .9995405 -.0292356  .0080100
T 4281  1 .1291468E+07   4000010E-01  .3184E+04  .5033E+04   .9993252  .0196475  .0310343
T 4282  1 .1343950E+07   4000010E-01  .2544E+04  .3826E+03   .9997844  .0166482 -.0124079
T 4283  1 .1326224E+07   4000003E-01 -.6705E+03 -.7938E+03   .9999985  .0008351  .0014947
T 4284  1 .1328909E+07   4000005E-01  .4736E+04  .1801E+04   .9986136  .0351492  .0391842
T 4285  1 .1327030E+07   4000020E-01 -.7898E+03  .4271E+04   .9996866 -.0038312  .0247391
T 4286  1 .1362990E+07   4000003E-01 -.1308E+04 -.1398E+04   .9998661 -.0132430 -.0096080
T 4287  1 .1304305E+07   4000010E-01  .7768E+03  .3280E+04   .9996626 -.0110917  .0234855
T 4288  1 .1294907E+07   4000008E-01 -.2981E+04 -.6771E+03   .9998957 -.0144117 -.0008964
T 4289  1 .1304365E+07   4000019E-01 -.1785E+04 -.3357E+04   .9999093  .0131133 -.0030599
T 4290  1 .1314290E+07   4000020E-01 -.1321E+04  .2148E+04   .9997228  .0200263  .0123809
T 4291  1 .1334042E+07   4000012E-01  .6145E+03  .3571E+04   .9999335  .0044587  .0106361
T 4292  1 .1299349E+07   4000008E-01  .2538E+03  .4560E+03   .9999579  .0054532  .0073785
T 4293  1 .1337579E+07   4000012E-01 -.1755E+04  .1935E+04   .9999523 -.0085285  .0047621
T 4294  1 .1317247E+07   4000011E-01 -.2774E+04  .1384E+04   .9999197 -.0112480  .0058331
T 4295  1 .1288807E+07   4000004E-01 -.3380E+04 -.2678E+04   .9998023 -.0164995  .0110932
T 4296  1 .1301236E+07   4000022E-01  .6237E+04 -.5065E+04   .9995890  .0142098 -.0248967
T 4297  1 .1304503E+07   4000005E-01  .2779E+04  .2808E+04   .9990846  .0264921  .0335863
