============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  20 um) ===============================
T 3612  1 .1656872E+07   2000005E-01 -.1500E+03  .4587E+04   .9982167 -.0066759  .0593198
T 3613  1 .1671607E+07   2000008E-01  .1570E+04  .3706E+03   .9998884  .0147680 -.0022691
T 3614  1 .1680392E+07   2000006E-01 -.2599E+04  .2255E+04   .9995992 -.0239492  .0150952
T 3615  1 .1659183E+07   2000009E-01  .2295E+04  .4564E+03   .9997891  .0205194 -.0008472
T 3616  1 .1690139E+07   2000015E-01  .3511E+03  .9852E+03   .9996283 -.0177069  .0207279
T 3617  1 .1697175E+07   2000009E-01 -.1091E+03  .1614E+03   .9999807 -.0025338  .0056696
T 3618  1 .1666560E+07   2000011E-01  .1205E+02  .2999E+03   .9999724 -.0023294  .0070493
T 3619  1 .1691205E+07   2000022E-01  .2245E+03  .3803E+03   .9999563 -.0044127  .0082454
T 3620  1 .1694467E+07   2000023E-01 -.7637E+04  .9600E+03   .9986153 -.0514394  .0110199
T 3621  1 .1671646E+07   2000014E-01 -.6974E+03  .6334E+03   .9999971 -.0023361  .0006016
T 3622  1 .1692968E+07   2000015E-01  .3510E+04  .1416E+04   .9996855  .0243164  .0061322
T 3623  1 .1667192E+07   2000016E-01 -.7350E+03 -.1214E+04   .9999349 -.0084362 -.0076766
T 3624  1 .1683376E+07   2000012E-01 -.5725E+03  .2063E+04   .9996842 -.0059919  .0244054
T 3625  1 .1677428E+07   2000022E-01 -.4606E+03  .1528E+04   .9998316 -.0173954  .0058424
T 3626  1 .1679615E+07   2000010E-01  .1472E+04 -.4091E+02   .9999567  .0092563  .0009084
T 3627  1 .1648468E+07   2000007E-01  .1190E+04 -.2544E+04   .9999045  .0115730 -.0075545
T 3628  1 .1677270E+07   2000003E-01  .5526E+03  .4570E+03   .9998717  .0033684  .0156601
T 3629  1 .1696389E+07   2000007E-01  .5200E+03 -.6575E+03   .9999554 -.0022589 -.0091745
T 3630  1 .1687258E+07   2000017E-01 -.2325E+03  .2771E+03   .9999612 -.0038670  .0079194
T 3631  1 .1671434E+07   2000010E-01  .2396E+04 -.3300E+03   .9996034  .0281597 -.0000089
T 3632  1 .1687175E+07   2000003E-01  .1662E+04 -.3606E+03   .9995944  .0277900 -.0062297
T 3633  1 .1687452E+07   2000011E-01  .1027E+04 -.6604E+03   .9999581  .0047779  .0078116
T 3634  1 .1687068E+07   2000000E-01 -.6156E+03  .1821E+03   .9999875 -.0048939 -.0010030
T 3635  1 .1663862E+07   2000021E-01  .1056E+04 -.5691E+03   .9999812  .0038187 -.0047919
T 3636  1 .1686806E+07   2000000E-01  .3249E+04  .3676E+03   .9995010  .0313467  .0038847
T 3637  1 .1689358E+07   2000013E-01  .6466E+03 -.2974E+04   .9997441  .0090100 -.0207497
T 3638  1 .1678762E+07   2000021E-01  .2594E+03 -.2293E+03   .9997933  .0032002  .0200780
T 3639  1 .1655602E+07   2000014E-01  .1109E+04  .2278E+04   .9994271  .0186461  .0282464
T 3640  1 .1679622E+07   2000020E-01 -.2951E+03 -.2099E+03   .9999866 -.0034059  .0038982
T 3641  1 .1679049E+07   2000007E-01  .1879E+03  .2386E+03   .9999530 -.0083564  .0049082
T 3642  1 .1692065E+07   2000001E-01  .2780E+03 -.9647E+03   .9999650 -.0057778 -.0060556
T 3643  1 .1666639E+07   2000014E-01 -.3161E+03 -.2893E+04   .9999439 -.0055452 -.0090258
T 3644  1 .1680197E+07   2000004E-01  .6025E+03  .8701E+03   .9999342  .0053134  .0101624
T 3645  1 .1676627E+07   2000009E-01 -.7120E+03  .1871E+04   .9998441 -.0115222  .0133784
T 3646  1 .1689763E+07   2000015E-01  .1015E+03 -.9065E+03   .9999398 -.0109499 -.0006538
T 3647  1 .1676564E+07   2000016E-01  .8519E+03  .1059E+04   .9999628 -.0037331  .0077706
T 3648  1 .1647252E+07   2000016E-01  .1974E+04 -.5302E+03   .9999098  .0121532 -.0057184
T 3649  1 .1665562E+07   2000022E-01 -.1024E+04 -.3543E+03   .9998468 -.0125274 -.0122260
T 3650  1 .1669844E+07   2000016E-01  .2553E+04  .2867E+04   .9996616  .0146267  .0215136
T 3651  1 .1674537E+07   2000019E-01  .1321E+04  .1106E+04   .9997386  .0176689  .0145134
T 3652  1 .1687519E+07   2000005E-01 -.9982E+03  .1189E+04   .9997735 -.0105878  .0184621
T 3653  1 .1678108E+07   2000003E-01  .4530E+03  .3965E+03   .9999850  .0019068  .0051379
T 3654  1 .1659096E+07   2000016E-01  .5607E+03  .1182E+04   .9998816 -.0024967  .0151840
T 3655  1 .1679776E+07   2000003E-01  .1233E+04 -.3210E+03   .9998955  .0141036 -.0031850
T 3656  1 .1690210E+07   2000004E-01  .3254E+03 -.8957E+03   .9999326 -.0016616 -.0114916
T 3657  1 .1691743E+07   2000019E-01  .2896E+04  .2822E+04   .9993345  .0084745  .0354800
T 3658  1 .1686929E+07   2000020E-01  .3553E+04  .1867E+04   .9991309  .0361573  .0207379
T 3659  1 .1694313E+07   2000005E-01  .7574E+03 -.7765E+03   .9998354  .0180823 -.0014769
T 3660  1 .1655392E+07   2000005E-01 -.1576E+03  .1489E+04   .9998234 -.0042761  .0183012
T 3661  1 .1687441E+07   2000004E-01 -.1933E+03 -.5937E+03   .9999762 -.0044347 -.0052841
T 3662  1 .1662698E+07   2000006E-01 -.8986E+03 -.2705E+04   .9998078  .0183759  .0068359
T 3663  1 .1673377E+07   2000015E-01  .6469E+03 -.4241E+03   .9999999  .0001090  .0001496
T 3664  1 .1673111E+07   2000004E-01  .1409E+03  .1830E+02   .9999344 -.0071969  .0089087
T 3665  1 .1694527E+07   2000004E-01  .1394E+04  .5438E+03   .9997939  .0202752 -.0009953
T 3666  1 .1660522E+07   2000002E-01  .1584E+03  .4378E+03   .9999959  .0014785  .0024337
T 3667  1 .1683611E+07   2000019E-01 -.3138E+04 -.9672E+03   .9997442 -.0225226  .0020418
T 3668  1 .1705225E+07   2000022E-01 -.6272E+03 -.1222E+02   .9999863 -.0021443  .0047717
T 3669  1 .1687065E+07   2000008E-01  .4746E+02 -.1293E+03   .9999939  .0000816 -.0035042
T 3670  1 .1673629E+07   2000019E-01 -.1299E+03 -.4117E+03   .9999858 -.0007168  .0052896
T 3671  1 .1655295E+07   2000001E-01 -.1355E+04  .6313E+03   .9999346 -.0097399  .0059863
T 3672  1 .1666531E+07   2000021E-01 -.1076E+04 -.4106E+03   .9997370 -.0228456 -.0019903
T 3673  1 .1685916E+07   2000011E-01  .5602E+03 -.1027E+04   .9999299  .0023060 -.0116115
T 3674  1 .1688970E+07   2000011E-01  .3461E+04  .4221E+04   .9994396  .0234310  .0239068
T 3675  1 .1651015E+07   2000013E-01  .6648E+03 -.1810E+03   .9999924 -.0005533  .0038635
T 3676  1 .1671738E+07   2000006E-01  .2233E+02 -.1363E+04   .9998599  .0052036 -.0159074
T 3677  1 .1689112E+07   2000020E-01  .1022E+04  .2558E+03   .9998952  .0141552  .0030375
T 3678  1 .1669662E+07   2000022E-01  .1386E+04  .3630E+02   .9999687  .0078853  .0007130
T 3679  1 .1670415E+07   2000005E-01 -.4042E+03 -.1990E+04   .9999654  .0074167 -.0037622
T 3680  1 .1682607E+07   2000019E-01  .3852E+04  .4210E+04   .9993006  .0194759  .0319216
T 3681  1 .1677007E+07   2000015E-01  .3896E+03 -.6626E+03   .9999671  .0058233 -.0056412
T 3682  1 .1700952E+07   2000016E-01  .2738E+04 -.8334E+04   .9982371  .0183260 -.0564531
T 3683  1 .1674988E+07   2000020E-01 -.4371E+02  .7513E+03   .9998932  .0012715  .0145558
T 3684  1 .1662457E+07   2000022E-01  .4851E+03 -.5106E+03   .9999791  .0008427 -.0064059
T 3685  1 .1702367E+07   2000009E-01  .2763E+03  .2671E+03   .9999972  .0022390  .0007069
T 3686  1 .1672769E+07   2000018E-01  .9126E+03  .1339E+03   .9998205  .0129235 -.0138573
T 3687  1 .1664223E+07   2000006E-01  .2399E+04  .5143E+03   .9997355  .0211343  .0090688
T 3688  1 .1669478E+07   2000019E-01  .2351E+03  .1028E+04   .9998585 -.0141780  .0090535
T 3689  1 .1687113E+07   2000007E-01 -.1727E+04 -.7497E+03   .9998542 -.0137724 -.0100945
T 3690  1 .1665828E+07   2000019E-01  .4331E+03 -.3971E+03   .9999757  .0035510 -.0059991
T 3691  1 .1707599E+07   2000019E-01  .9627E+03  .1314E+04   .9997885  .0148256  .0142515
T 3692  1 .1672748E+07   2000020E-01  .6761E+03  .3482E+02   .9999706  .0024816 -.0072487
T 3693  1 .1673459E+07   2000012E-01 -.1922E+04  .1863E+04   .9994794 -.0209448  .0245408
T 3694  1 .1693042E+07   2000019E-01  .3484E+04 -.8010E+02   .9998931  .0129455 -.0067951
T 3695  1 .1665869E+07   2000016E-01  .8871E+03  .4522E+03   .9999906  .0033229  .0027914
T 3696  1 .1694494E+07   2000017E-01  .8945E+02 -.3369E+03   .9999628  .0021890 -.0083436
T 3697  1 .1693160E+07   2000007E-01 -.5484E+03  .4442E+03   .9999613 -.0069449  .0054074
T 3698  1 .1667474E+07   2000012E-01 -.1419E+03 -.3186E+03   .9999989 -.0006421 -.0013167
T 3699  1 .1643299E+07   2000015E-01  .8003E+03  .2101E+03   .9999342  .0113460  .0016972
T 3700  1 .1652097E+07   2000002E-01 -.1531E+04  .7802E+03   .9995567 -.0289920  .0067666
T 3701  1 .1704234E+07   2000020E-01  .8133E+03 -.4645E+03   .9999634 -.0016220 -.0084013
T 3702  1 .1662833E+07   2000011E-01 -.8817E+03  .2295E+03   .9999349 -.0108601  .0034871
T 3703  1 .1675898E+07   2000021E-01 -.1124E+04  .1072E+04   .9998497 -.0144093  .0096370
T 3704  1 .1682984E+07   2000013E-01  .1477E+04 -.1722E+04   .9997170  .0151180 -.0183660
T 3705  1 .1690966E+07   2000011E-01  .1261E+03  .2648E+03   .9999409  .0095411  .0052087
T 3706  1 .1684150E+07   2000006E-01  .9566E+03 -.1067E+04   .9999769  .0024536 -.0063390
T 3707  1 .1686347E+07   2000011E-01  .1390E+04  .5620E+03   .9998285  .0185146  .0004449
T 3708  1 .1672754E+07   2000014E-01  .9757E+03 -.5025E+03   .9999360  .0111208 -.0020574
T 3709  1 .1691656E+07   2000021E-01  .2616E+03 -.9803E+03   .9999123 -.0067538 -.0113935
T 3710  1 .1675905E+07   2000012E-01  .7699E+03 -.5103E+03   .9999264  .0115535 -.0037162
T 3711  1 .1671058E+07   2000003E-01 -.1738E+03  .3248E+03   .9997856 -.0153148  .0139344
T 3712  1 .1695665E+07   2000000E-01 -.8243E+03  .6971E+03   .9998189 -.0156721  .0108001
T 3713  1 .1687043E+07   2000020E-01  .8158E+03  .1457E+03   .9999325  .0070613 -.0092317
T 3714  1 .1705902E+07   2000016E-01 -.1599E+03 -.9649E+03   .9999013 -.0048387 -.0131914
T 3715  1 .1705658E+07   2000022E-01 -.7967E+03  .1013E+04   .9999991  .0012777 -.0004304
T 3716  1 .1690503E+07   2000011E-01  .6813E+03  .1906E+04   .9999036  .0069920  .0119972
T 3717  1 .1707569E+07   2000021E-01 -.4539E+03  .1368E+04   .9998509 -.0059645  .0162081
T 3718  1 .1694126E+07   2000007E-01  .1006E+04 -.1632E+04   .9998485  .0096515 -.0144873
T 3719  1 .1694255E+07   2000000E-01  .1210E+03 -.5733E+03   .9999925  .0037218  .0010501
T 3720  1 .1657338E+07   2000006E-01 -.2085E+04 -.1457E+04   .9986805 -.0494442 -.0138784
T 3721  1 .1668455E+07   2000012E-01  .9096E+03  .8948E+03   .9998494  .0064969  .0160933
T 3722  1 .1677074E+07   2000017E-01  .5146E+03  .9642E+03   .9999070  .0064292  .0120244
T 3723  1 .1714777E+07   2000020E-01  .4453E+03 -.1328E+04   .9996367  .0224913 -.0148520
T 3724  1 .1674516E+07   2000015E-01 -.5172E+03 -.9356E+03   .9999301 -.0036373 -.0112478
T 3725  1 .1653704E+07   2000000E-01 -.8988E+03  .8074E+03   .9999406 -.0039571  .0101511
T 3726  1 .1701391E+07   2000010E-01  .6955E+03 -.4519E+03   .9999722  .0072831 -.0015986
T 3727  1 .1667702E+07   2000020E-01  .7196E+03  .1428E+03   .9999949 -.0008212  .0030931
T 3728  1 .1669974E+07   2000017E-01 -.2339E+04  .2687E+04   .9994822 -.0204054  .0248780
T 3729  1 .1665055E+07   2000009E-01 -.3641E+03 -.2761E+04   .9990369  .0001806 -.0438766
T 3730  1 .1685662E+07   2000012E-01  .1199E+04  .1150E+04   .9999621  .0063243  .0059763
T 3731  1 .1667440E+07   2000022E-01  .4072E+04 -.3543E+04   .9995445  .0239878 -.0183153
T 3732  1 .1659958E+07   2000003E-01 -.2988E+03 -.2621E+03   .9999757 -.0065875 -.0022990
T 3733  1 .1679771E+07   2000018E-01 -.4274E+03 -.9478E+03   .9999818 -.0024173 -.0055345
T 3734  1 .1686220E+07   2000012E-01 -.2045E+03 -.2446E+03   .9999855  .0030985  .0044063
T 3735  1 .1691416E+07   2000003E-01  .7436E+03  .3014E+04   .9994913  .0079946  .0308748
T 3736  1 .1685963E+07   2000009E-01 -.1262E+04  .2431E+04   .9996210  .0022294  .0274389
T 3737  1 .1695068E+07   2000007E-01  .6017E+02  .1444E+04   .9998963 -.0068296  .0126758
T 3738  1 .1666538E+07   2000019E-01 -.3100E+04  .7322E+03   .9998625 -.0143460  .0083208
T 3739  1 .1657997E+07   2000013E-01 -.9799E+03 -.1709E+04   .9998964 -.0091099 -.0111443
T 3740  1 .1700760E+07   2000015E-01  .2960E+03 -.4817E+03   .9999639  .0084758  .0005180
T 3741  1 .1691347E+07   2000020E-01 -.2734E+03 -.3630E+03   .9998900  .0018517 -.0147145
T 3742  1 .1710349E+07   2000008E-01 -.7465E+03 -.4875E+04   .9995624 -.0007688 -.0295694
T 3743  1 .1681527E+07   2000004E-01 -.5403E+03  .1329E+04   .9999177 -.0123146  .0036084
T 3744  1 .1690249E+07   2000022E-01  .6014E+02  .1989E+03   .9999934  .0028800  .0022138
T 3745  1 .1677802E+07   2000000E-01  .1045E+04  .4572E+03   .9997147  .0235029 -.0042559
T 3746  1 .1705017E+07   2000012E-01  .9628E+02 -.2001E+04   .9998974 -.0038762 -.0137910
T 3747  1 .1687266E+07   2000020E-01 -.1241E+04  .5199E+03   .9999118 -.0118434  .0060164
T 3748  1 .1682203E+07   2000009E-01  .9738E+03  .1338E+04   .9999595  .0090030  .0001116
T 3749  1 .1696828E+07   2000006E-01  .6723E+03  .1375E+04   .9965985  .0187711  .0802437
T 3750  1 .1688419E+07   2000013E-01 -.2497E+02  .5279E+03   .9999667 -.0007547  .0081242
T 3751  1 .1695024E+07   2000020E-01  .1712E+04  .4005E+03   .9999081  .0128091 -.0044301
T 3752  1 .1692716E+07   2000018E-01 -.5537E+03  .6131E+03   .9999195 -.0036418  .0121537
T 3753  1 .1690852E+07   2000015E-01 -.1726E+03  .2221E+03   .9999745 -.0034601  .0062542
T 3754  1 .1695930E+07   2000006E-01 -.2315E+03 -.2695E+03   .9999986  .0006882 -.0014984
T 3755  1 .1661137E+07   2000013E-01  .2911E+03 -.1400E+04   .9999842  .0040728 -.0038791
T 3756  1 .1679648E+07   2000023E-01 -.4054E+03  .8130E+03   .9998145 -.0172463 -.0085784
T 3757  1 .1667284E+07   2000009E-01  .1948E+03 -.2238E+03   .9999592 -.0031191  .0084762
T 3758  1 .1672318E+07   2000022E-01 -.1301E+04 -.8208E+03   .9999533 -.0088901 -.0037936
T 3759  1 .1670101E+07   2000006E-01 -.9773E+03 -.9500E+03   .9999777 -.0033757 -.0057680
T 3760  1 .1678742E+07   2000018E-01 -.2292E+04  .1120E+04   .9994940 -.0278484  .0153711
T 3761  1 .1697422E+07   2000003E-01  .2530E+03  .1548E+04   .9998366  .0158122  .0087627
T 3762  1 .1688162E+07   2000011E-01 -.1400E+03 -.1195E+03   .9999923  .0000006 -.0039196
T 3763  1 .1680988E+07   2000021E-01  .2027E+03  .1720E+04   .9999294  .0050323  .0107648
T 3764  1 .1703113E+07   2000022E-01 -.1965E+02  .1689E+03   .9999826  .0059058  .0000693
T 3765  1 .1661762E+07   2000021E-01  .5294E+03 -.5485E+02   .9997946  .0179576 -.0093980
T 3766  1 .1685624E+07   2000008E-01  .1809E+04  .2249E+04   .9998548  .0153654  .0073622
T 3767  1 .1666553E+07   2000001E-01 -.1332E+03  .2438E+03   .9993491  .0126254  .0337940
T 3768  1 .1694980E+07   2000020E-01 -.1360E+04 -.5383E+03   .9998953 -.0136421  .0048316
T 3769  1 .1650614E+07   2000022E-01 -.1611E+04  .9251E+03   .9998998 -.0140109  .0020152
T 3770  1 .1686097E+07   2000014E-01  .5155E+03  .6720E+03   .9998827  .0098734  .0117125
T 3771  1 .1667950E+07   2000023E-01 -.1047E+04 -.1176E+04   .9999468 -.0100586 -.0022797
T 3772  1 .1667084E+07   2000022E-01 -.1129E+04 -.7012E+01   .9999322 -.0069998 -.0093065
T 3773  1 .1668841E+07   2000011E-01  .1915E+04 -.6715E+03   .9993501  .0357212  .0048391
T 3774  1 .1691654E+07   2000019E-01 -.2436E+03 -.8246E+03   .9999774 -.0002701 -.0067107
T 3775  1 .1684300E+07   2000007E-01 -.2440E+03  .5721E+03   .9999992 -.0003182  .0012544
T 3776  1 .1678333E+07   2000011E-01  .3275E+03  .5239E+03   .9996886  .0222207  .0113515
T 3777  1 .1696376E+07   2000010E-01  .3864E+03  .4887E+03   .9999945  .0033249 -.0001686
T 3778  1 .1699273E+07   2000013E-01 -.2805E+03 -.1263E+04   .9999106 -.0022536 -.0131800
T 3779  1 .1669600E+07   2000007E-01  .3642E+03 -.4526E+03   .9999401 -.0090469 -.0061637
T 3780  1 .1677164E+07   2000013E-01  .3976E+04 -.1361E+04   .9994394  .0310381 -.0125474
T 3781  1 .1687362E+07   2000010E-01  .7771E+02  .1454E+04   .9999813 -.0006578  .0060881
T 3782  1 .1675985E+07   2000016E-01  .2086E+04 -.5893E+03   .9998826  .0151359 -.0023791
T 3783  1 .1707925E+07   2000022E-01  .8686E+03  .5129E+03   .9999100  .0095442  .0094339
T 3784  1 .1688704E+07   2000015E-01  .6483E+02  .7920E+03   .9998763  .0016147  .0156457
T 3785  1 .1694145E+07   2000000E-01 -.1873E+04  .4835E+03   .9998188 -.0187919  .0030266
T 3786  1 .1692397E+07   2000014E-01  .5595E+02 -.4024E+03   .9999705 -.0038377 -.0066525
T 3787  1 .1673765E+07   2000020E-01 -.4298E+04  .3719E+04   .9991874 -.0305098  .0263380
T 3788  1 .1706357E+07   2000008E-01  .1503E+04  .1059E+03   .9998361 -.0152476 -.0097613
T 3789  1 .1686235E+07   2000012E-01 -.7458E+02 -.6715E+03   .9999704  .0009074 -.0076434
T 3790  1 .1675079E+07   2000017E-01  .7375E+03  .7904E+03   .9999473  .0071498  .0073730
T 3791  1 .1699958E+07   2000022E-01  .1194E+04  .2178E+04   .9996807  .0140732  .0209850
T 3792  1 .1697447E+07   2000020E-01 -.6132E+03 -.7854E+03   .9999962  .0003257 -.0027378
T 3793  1 .1696118E+07   2000001E-01 -.4155E+03 -.2699E+01   .9999855 -.0026080 -.0047068
T 3794  1 .1702427E+07   2000007E-01 -.2865E+03  .1929E+04   .9998405  .0039476  .0174169
T 3795  1 .1685858E+07   2000015E-01  .8145E+03 -.7362E+03   .9999218  .0123880  .0016930
T 3796  1 .1691396E+07   2000016E-01 -.6024E+03  .7775E+03   .9999589 -.0083642  .0035080
T 3797  1 .1658624E+07   2000021E-01 -.2158E+03 -.6449E+03   .9998714 -.0093778 -.0130113
T 3798  1 .1666353E+07   2000006E-01  .6846E+03  .9867E+03   .9998485  .0065078  .0161436
T 3799  1 .1659511E+07   2000016E-01  .1316E+04  .4985E+03   .9999462  .0085610  .0058645
T 3800  1 .1712935E+07   2000009E-01 -.1492E+04 -.7245E+02   .9999492 -.0089486 -.0046429
T 3801  1 .1682529E+07   2000002E-01  .1553E+03 -.3645E+03   .9999298 -.0014492 -.0117628
T 3802  1 .1692151E+07   2000010E-01 -.1628E+04  .1237E+04   .9999545 -.0081756  .0049074
T 3803  1 .1677347E+07   2000022E-01  .4196E+03  .1269E+04   .9999888  .0011933  .0045810
T 3804  1 .1696489E+07   2000016E-01 -.5302E+03  .8612E+03   .9999150 -.0011589  .0129863
T 3805  1 .1672036E+07   2000021E-01  .2543E+03 -.1484E+04   .9997413  .0073581 -.0215228
T 3806  1 .1655489E+07   2000008E-01 -.2581E+04  .8199E+03   .9992316 -.0284423  .0269676
T 3807  1 .1677202E+07   2000022E-01 -.4476E+02 -.1314E+04   .9998493 -.0068585 -.0159454
T 3808  1 .1668857E+07   2000007E-01 -.6805E+03 -.2040E+04   .9986376 -.0192314 -.0485081
T 3809  1 .1678552E+07   2000020E-01  .1777E+04 -.1858E+04   .9998017  .0126995 -.0153421
T 3810  1 .1662925E+07   2000014E-01  .1234E+04 -.1107E+04   .9999899  .0017764 -.0041263
T 3811  1 .1693793E+07   2000018E-01 -.6367E+03 -.1748E+04   .9998990  .0126229 -.0065290
T 3812  1 .1700794E+07   2000001E-01 -.1672E+04  .8876E+03   .9986903 -.0497846 -.0117953
T 3813  1 .1664635E+07   2000009E-01 -.9300E+03 -.8069E+03   .9998425 -.0106640 -.0141845
T 3814  1 .1688858E+07   2000016E-01 -.2792E+04 -.1291E+04   .9999186 -.0095669 -.0084387
T 3815  1 .1658109E+07   2000007E-01 -.7193E+03  .1299E+04   .9999430 -.0079664  .0071090
T 3816  1 .1690457E+07   2000019E-01 -.1024E+03 -.9109E+03   .9998638  .0139970 -.0087433
T 3817  1 .1691669E+07   2000012E-01  .1630E+04 -.5236E+03   .9998413  .0175592 -.0030029
T 3818  1 .1668316E+07   2000019E-01 -.7399E+02 -.3116E+03   .9999883 -.0045549 -.0016462
T 3819  1 .1661934E+07   2000000E-01 -.3180E+02  .1872E+03   .9999995 -.0009511  .0003379
T 3820  1 .1693844E+07   2000021E-01 -.2034E+04  .7859E+03   .9997345 -.0221376  .0063864
T 3821  1 .1680092E+07   2000019E-01  .3960E+04  .4392E+04   .9996671  .0201175  .0161526
T 3822  1 .1673519E+07   2000009E-01 -.4348E+03 -.1954E+03   .9999806  .0060998 -.0012364
T 3823  1 .1673123E+07   2000001E-01  .8521E+03  .2655E+04   .9998982  .0030354  .0139446
T 3824  1 .1691566E+07   2000000E-01  .6067E+03  .1621E+04   .9999877  .0001913  .0049617
T 3825  1 .1673539E+07   2000007E-01 -.5512E+03 -.6507E+03   .9999594  .0002295 -.0090131
T 3826  1 .1678940E+07   2000020E-01 -.3114E+03 -.1664E+04   .9999578 -.0085289 -.0034207
T 3827  1 .1701950E+07   2000009E-01 -.5864E+03 -.1707E+04   .9998469 -.0070831 -.0159987
T 3828  1 .1681563E+07   2000003E-01  .9535E+01 -.6207E+03   .9999468  .0091252 -.0048048
T 3829  1 .1662876E+07   2000012E-01 -.6166E+03  .4931E+03   .9924521 -.0897402  .0835799
T 3830  1 .1690799E+07   2000018E-01 -.5172E+02 -.6228E+03   .9999452  .0002034 -.0104690
T 3831  1 .1683036E+07   2000012E-01 -.3204E+03 -.2421E+04   .9997111 -.0020548 -.0239482
T 3832  1 .1680550E+07   2000014E-01  .3774E+03 -.3509E+03   .9997995  .0133676 -.0149069
T 3833  1 .1686331E+07   2000002E-01  .2240E+03  .1794E+04   .9999412  .0098601  .0045080
T 3834  1 .1683844E+07   2000018E-01 -.2359E+04  .1287E+04   .9997689 -.0186130  .0107542
T 3835  1 .1682168E+07   2000018E-01 -.3389E+04 -.5274E+03   .9986328 -.0518009 -.0070090
T 3836  1 .1706262E+07   2000017E-01  .2852E+04  .5854E+03   .9998584  .0138945  .0094967
T 3837  1 .1681389E+07   2000002E-01 -.3518E+03 -.3501E+03   .9999147 -.0033734  .0126196
T 3838  1 .1672659E+07   2000017E-01 -.7618E+02  .7097E+03   .9999940  .0018478  .0029207
T 3839  1 .1671642E+07   2000022E-01 -.1879E+03 -.2369E+04   .9996028  .0047852 -.0277739
T 3840  1 .1698365E+07   2000007E-01  .2828E+03  .6125E+03   .9998652 -.0112649  .0119464
T 3841  1 .1669374E+07   2000017E-01  .2184E+04  .9172E+03   .9999253  .0082142  .0090483
T 3842  1 .1666019E+07   2000018E-01 -.1736E+04  .2571E+02   .9996999 -.0244072  .0021154
T 3843  1 .1700051E+07   2000014E-01 -.2350E+02  .9830E+02   .9997813 -.0208236 -.0019338
T 3844  1 .1686400E+07   2000021E-01 -.8957E+02 -.9838E+03   .9998853  .0138104 -.0062123
T 3845  1 .1678547E+07   2000018E-01 -.3155E+04  .2113E+04   .9993475 -.0301032  .0199600
T 3846  1 .1675681E+07   2000015E-01 -.1612E+03  .8289E+02   .9999919  .0039197  .0009081
T 3847  1 .1675543E+07   2000018E-01 -.5854E+04 -.5534E+03   .9976077 -.0544160 -.0426354
T 3848  1 .1694961E+07   2000007E-01  .8158E+03 -.1761E+04   .9998525  .0089656 -.0146519
T 3849  1 .1679097E+07   2000016E-01 -.2202E+04 -.4551E+03   .9999670 -.0080048 -.0013558
T 3850  1 .1696874E+07   2000006E-01  .4650E+02 -.1785E+03   .9999913  .0010336 -.0040334
T 3851  1 .1668494E+07   2000001E-01 -.9611E+03 -.1207E+03   .9999852 -.0053577 -.0009585
T 3852  1 .1670418E+07   2000015E-01  .1070E+04 -.7513E+03   .9999824  .0042577 -.0041373
T 3853  1 .1668988E+07   2000010E-01  .8888E+03 -.6546E+03   .9999333  .0064749 -.0095617
T 3854  1 .1679511E+07   2000019E-01  .2879E+04 -.1666E+04   .9997126  .0095436 -.0219932
T 3855  1 .1690582E+07   2000017E-01 -.4618E+03 -.1699E+03   .9999849  .0054943  .0002980
T 3856  1 .1661151E+07   2000000E-01  .3636E+03  .2635E+03   .9999902  .0030393  .0032202
T 3857  1 .1677526E+07   2000001E-01 -.4917E+03 -.9714E+03   .9999387  .0098751 -.0050037
T 3858  1 .1685248E+07   2000014E-01 -.9888E+04  .5405E+04   .9979246 -.0565698  .0307615
T 3859  1 .1692778E+07   2000012E-01  .3836E+03  .4171E+03   .9999825 -.0016906  .0056613
T 3860  1 .1654638E+07   2000000E-01  .3570E+03 -.1826E+04   .9998420  .0097247 -.0148769
T 3861  1 .1692921E+07   2000014E-01  .7580E+03 -.3021E+04   .9997628 -.0021228 -.0216755
T 3862  1 .1693875E+07   2000009E-01 -.3718E+03 -.1117E+03   .9999999 -.0003038 -.0000262
T 3863  1 .1681681E+07   2000018E-01 -.2782E+03  .1532E+04   .9996081 -.0080232  .0268200
T 3864  1 .1681485E+07   2000008E-01  .3690E+03 -.1759E+03   .9999423  .0093548 -.0052808
T 3865  1 .1702064E+07   2000015E-01  .2231E+03 -.1827E+03   .9999566  .0054270 -.0075762
T 3866  1 .1675875E+07   2000001E-01  .7746E+03  .8407E+02   .9999944 -.0014000  .0030329
T 3867  1 .1650999E+07   2000022E-01  .3921E+04  .5077E+04   .9995214  .0147431  .0271945
T 3868  1 .1675134E+07   2000006E-01 -.9161E+03 -.1131E+04   .9998168 -.0044926 -.0186058
T 3869  1 .1675139E+07   2000000E-01 -.1261E+04 -.5733E+03   .9999607 -.0088295 -.0007762
