============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  10 um) ===============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 4192  1 .1834927E+07   1000022E-01  .6761E+02 -.6407E+02   .9999956  .0009369 -.0028150
T 4193  1 .1855060E+07   1000003E-01  .3179E+03 -.8217E+03   .9996560 -.0130540 -.0227501
T 4194  1 .1841611E+07   1000016E-01  .2744E+03  .2978E+03   .9995877  .0199015  .0206972
T 4195  1 .1852072E+07   1000014E-01  .2374E+03 -.3436E+03   .9999826  .0047418 -.0035035
T 4196  1 .1832064E+07   1000021E-01 -.1583E+03 -.5615E+03   .9999739 -.0038044 -.0061408
T 4197  1 .1827176E+07   1000010E-01 -.2254E+03 -.7387E+02   .9999055 -.0137444  .0004121
T 4198  1 .1853794E+07   1000021E-01  .3977E+02 -.2972E+03   .9999791 -.0011898 -.0063606
T 4199  1 .1837242E+07   1000021E-01 -.8270E+02 -.6796E+01   .9999463 -.0007476  .0103356
T 4200  1 .1856524E+07   1000014E-01  .5798E+03 -.6018E+03   .9999232  .0088149 -.0087129
T 4201  1 .1846936E+07   1000003E-01 -.1259E+03 -.4520E+03   .9999701  .0016491 -.0075518
T 4202  1 .1849734E+07   1000019E-01 -.7286E+03  .3413E+03   .9998724 -.0158833  .0016865
T 4203  1 .1858922E+07   1000011E-01 -.1154E+03 -.1530E+03   .9999963  .0005123  .0026802
T 4204  1 .1834178E+07   1000015E-01  .6152E+02 -.2084E+03   .9999999 -.0001520  .0004166
T 4205  1 .1864999E+07   1000014E-01  .5575E+02 -.2426E+03   .9999115  .0049020 -.0123646
T 4206  1 .1857112E+07   1000006E-01  .1118E+03  .1399E+03   .9999753 -.0049986  .0049420
T 4207  1 .1839459E+07   1000008E-01 -.2125E+03  .5243E+02   .9999729  .0001710 -.0073623
T 4208  1 .1850203E+07   1000014E-01 -.5439E+03 -.4731E+03   .9997775 -.0140210 -.0157613
T 4209  1 .1830887E+07   1000000E-01 -.3094E+03 -.1000E+03   .9999583 -.0089174 -.0019622
T 4210  1 .1834782E+07   1000017E-01 -.4862E+03  .5435E+03   .9999196 -.0098826  .0079463
T 4211  1 .1846460E+07   1000005E-01  .2520E+03 -.2731E+03   .9999883  .0047868 -.0007192
T 4212  1 .1848345E+07   1000022E-01 -.1494E+03 -.1218E+03   .9999937 -.0032081  .0014921
T 4213  1 .1856157E+07   1000000E-01  .5560E+03  .8457E+02   .9999784  .0063704  .0016393
T 4214  1 .1837560E+07   1000021E-01 -.4402E+03 -.9293E+02   .9999617 -.0087336 -.0005599
T 4215  1 .1836849E+07   1000012E-01  .1033E+04  .3307E+03   .9999336  .0114526  .0012837
T 4216  1 .1845489E+07   1000012E-01 -.5031E+02 -.1927E+02   .9999485 -.0027739  .0097658
T 4217  1 .1855534E+07   1000014E-01  .1341E+03  .1612E+03   .9999731  .0065256 -.0033507
T 4218  1 .1830476E+07   1000018E-01  .9785E+02  .3918E+03   .9999962  .0014027  .0023877
T 4219  1 .1835958E+07   1000001E-01  .4402E+03  .4113E+03   .9999306  .0060494  .0101129
T 4220  1 .1851817E+07   1000003E-01  .3899E+03 -.4497E+03   .9998701  .0096876 -.0128809
T 4221  1 .1833132E+07   1000003E-01  .2429E+03  .5647E+04   .9953074 -.0009128  .0967594
T 4222  1 .1846130E+07   1000020E-01  .2291E+03 -.1805E+03   .9999700  .0072251 -.0028029
T 4223  1 .1856580E+07   1000013E-01 -.3955E+03  .2596E+03   .9998765 -.0153515 -.0033649
T 4224  1 .1853343E+07   1000016E-01 -.2895E+03  .3057E+03   .9999870 -.0047646  .0018428
T 4225  1 .1841245E+07   1000022E-01  .3042E+03 -.1121E+01   .9999901  .0023814 -.0037580
T 4226  1 .1846119E+07   1000019E-01 -.2957E+03 -.3761E+03   .9999224 -.0095660 -.0079855
T 4227  1 .1836695E+07   1000018E-01 -.4439E+03 -.2551E+03   .9998839 -.0142929 -.0052894
T 4228  1 .1829614E+07   1000016E-01  .4185E+03  .5692E+01   .9999673  .0080536 -.0006857
T 4229  1 .1848141E+07   1000007E-01  .4292E+02  .3868E+03   .9999825 -.0034568  .0047949
T 4230  1 .1852838E+07   1000014E-01  .3231E+02  .6983E+02   .9999759 -.0058268 -.0037850
T 4231  1 .1841394E+07   1000017E-01  .2112E+03  .1338E+02   .9999813  .0060933 -.0005328
T 4232  1 .1842585E+07   1000018E-01  .4651E+03  .1913E+03   .9999520  .0095137  .0023352
T 4233  1 .1852744E+07   1000020E-01  .1300E+03  .5069E+02   .9999315  .0112635  .0031863
T 4234  1 .1832186E+07   1000016E-01  .1207E+03  .1249E+03   .9999604  .0079096  .0040884
T 4235  1 .1840329E+07   1000010E-01  .1440E+03  .3415E+03   .9998500  .0067245  .0159600
T 4236  1 .1845525E+07   1000012E-01 -.3015E+03  .5196E+02   .9999903 -.0042426 -.0012232
T 4237  1 .1828780E+07   1000020E-01 -.1787E+03  .1284E+04   .9997285 -.0113096  .0203713
T 4238  1 .1846430E+07   1000015E-01 -.1488E+03 -.7278E+03   .9999250  .0009397 -.0122110
T 4239  1 .1849523E+07   1000011E-01  .6079E+03  .2846E+03   .9999773  .0061793  .0026704
T 4240  1 .1852317E+07   1000017E-01 -.3460E+03  .2557E+03   .9999645 -.0081738  .0020352
T 4241  1 .1851318E+07   1000022E-01  .1994E+03 -.2595E+03   .9998565  .0043452 -.0163726
T 4242  1 .1852844E+07   1000014E-01  .3315E+03  .1076E+03   .9999254  .0104442  .0063359
T 4243  1 .1856305E+07   1000012E-01 -.6927E+03  .2211E+02   .9998104 -.0194544  .0008810
T 4244  1 .1845046E+07   1000022E-01  .2807E+03 -.7351E+02   .9998730  .0149548 -.0055061
T 4245  1 .1861019E+07   1000019E-01 -.4073E+03  .3387E+03   .9999469 -.0099935  .0025301
T 4246  1 .1857126E+07   1000021E-01 -.1946E+03 -.1307E+03   .9999814 -.0011012 -.0059965
T 4247  1 .1834197E+07   1000001E-01 -.4076E+03  .6149E+03   .9998253 -.0025453  .0185154
T 4248  1 .1852483E+07   1000002E-01  .6886E+02 -.3913E+02   .9999687  .0059233 -.0052544
T 4249  1 .1849558E+07   1000012E-01  .7657E+02  .1562E+03   .9999748  .0052742  .0047519
T 4250  1 .1857617E+07   1000006E-01 -.3434E+03  .2029E+03   .9999732 -.0041300  .0060402
T 4251  1 .1843425E+07   1000023E-01 -.3844E+02 -.5726E+01   .9999826 -.0002340  .0058979
T 4252  1 .1837592E+07   1000002E-01  .2101E+03  .2866E+03   .9999905  .0030876  .0030665
T 4253  1 .1840124E+07   1000022E-01  .2587E+03  .8205E+01   .9999774  .0067071  .0004799
T 4254  1 .1843544E+07   1000005E-01 -.2018E+03  .1679E+02   .9999683 -.0076745  .0021328
T 4255  1 .1833247E+07   1000011E-01 -.6463E+02  .1773E+03   .9999990 -.0013364  .0004366
T 4256  1 .1846748E+07   1000020E-01 -.1079E+04  .2187E+04   .9992413 -.0229845  .0314397
T 4257  1 .1853748E+07   1000020E-01  .8390E+02 -.6279E+02   .9999986  .0007698 -.0014833
T 4258  1 .1842167E+07   1000007E-01  .1262E+03  .3305E+01   .9999843  .0038344 -.0040831
T 4259  1 .1852402E+07   1000009E-01  .2042E+03 -.2494E+03   .9999829  .0040251 -.0042452
T 4260  1 .1821591E+07   1000020E-01 -.4722E+03 -.5258E+03   .9999338 -.0097542 -.0061114
T 4261  1 .1852260E+07   1000017E-01 -.3500E+03  .2060E+03   .9999562 -.0089370  .0027743
T 4262  1 .1855079E+07   1000017E-01 -.7260E+03  .6912E+02   .9999823 -.0059157  .0005726
T 4263  1 .1832179E+07   1000020E-01  .3451E+03  .3620E+03   .9998735  .0121929  .0102125
T 4264  1 .1834645E+07   1000002E-01  .1013E+02  .3580E+02   .9999515 -.0003419 -.0098418
T 4265  1 .1842516E+07   1000020E-01  .2586E+03  .2628E+03   .9999956  .0021034  .0020739
T 4266  1 .1828225E+07   1000006E-01  .1399E+03 -.5289E+03   .9999234  .0016093 -.0122752
T 4267  1 .1845326E+07   1000016E-01  .5400E+03 -.5442E+03   .9999694  .0073580 -.0026425
T 4268  1 .1837676E+07   1000015E-01 -.1892E+02  .1925E+03   .9999930 -.0019355 -.0031952
T 4269  1 .1841291E+07   1000006E-01 -.2524E+03  .6664E+01   .9999953 -.0001991 -.0030485
T 4270  1 .1835814E+07   1000003E-01 -.2004E+03  .1090E+03   .9999874 -.0050114  .0003226
T 4271  1 .1853590E+07   1000009E-01  .2032E+03 -.3384E+03   .9998506  .0163162 -.0056995
T 4272  1 .1850378E+07   1000006E-01 -.7898E+01 -.3688E+02   .9999974 -.0016250 -.0015933
T 4273  1 .1844496E+07   1000012E-01  .2510E+04  .1197E+04   .9995579  .0296001 -.0027974
T 4274  1 .1838205E+07   1000018E-01 -.4097E+03  .6295E+02   .9999259 -.0117126 -.0033323
T 4275  1 .1840120E+07   1000016E-01  .1681E+03 -.4179E+02   .9998965  .0140984  .0028727
T 4276  1 .1846092E+07   1000020E-01  .1854E+03  .5193E+03   .9994662 -.0074034  .0318187
T 4277  1 .1863534E+07   1000000E-01 -.8543E+02  .1529E+03   .9999265  .0039711  .0114583
T 4278  1 .1861372E+07   1000011E-01 -.4899E+03 -.1170E+04   .9999008 -.0067695 -.0123498
T 4279  1 .1856374E+07   1000019E-01 -.2211E+03 -.9938E+02   .9999824  .0052977  .0026715
T 4280  1 .1838723E+07   1000011E-01 -.1277E+03  .3635E+03   .9999455 -.0005624  .0104235
T 4281  1 .1840003E+07   1000008E-01 -.1346E+04  .1991E+03   .9996622 -.0255927  .0045204
T 4282  1 .1843191E+07   1000005E-01  .4742E+02  .1196E+03   .9999851 -.0031360  .0044588
T 4283  1 .1835660E+07   1000009E-01 -.5867E+03  .6049E+03   .9997614 -.0115200  .0185568
T 4284  1 .1838331E+07   1000005E-01 -.6704E+02 -.6622E+00   .9999982 -.0016804 -.0008977
T 4285  1 .1837290E+07   1000005E-01  .7176E+02  .2386E+02   .9999990  .0013870  .0000366
T 4286  1 .1847075E+07   1000013E-01  .1951E+02 -.1613E+03   .9999855 -.0017501 -.0050889
T 4287  1 .1838195E+07   1000020E-01  .5606E+03 -.3682E+03   .9999922  .0015354 -.0036466
T 4288  1 .1845310E+07   1000007E-01  .9950E+02  .4164E+02   .9999734  .0005364  .0072723
T 4289  1 .1854825E+07   1000020E-01 -.9157E+02 -.1497E+02   .9999940 -.0033905 -.0006935
T 4290  1 .1847561E+07   1000018E-01  .2388E+03  .9151E+02   .9999199  .0112876  .0057227
T 4291  1 .1856346E+07   1000013E-01  .5741E+02 -.3841E+03   .9999853  .0030503 -.0044744
T 4292  1 .1832440E+07   1000001E-01 -.3523E+03 -.2753E+03   .9999838 -.0036510 -.0043700
T 4293  1 .1838014E+07   1000020E-01  .2283E+03  .3983E+02   .9999938  .0029136  .0019549
T 4294  1 .1822753E+07   1000006E-01 -.6568E+03  .1439E+03   .9999461 -.0096969  .0036995
T 4295  1 .1849177E+07   1000011E-01 -.3433E+03 -.2489E+03   .9999330 -.0115206  .0011351
T 4296  1 .1829765E+07   1000011E-01  .8115E+03  .8199E+03   .9997646  .0152510  .0154332
T 4297  1 .1839891E+07   1000015E-01  .1157E+03 -.1314E+03   .9999604  .0080027  .0038971
T 4298  1 .1831632E+07   1000001E-01 -.5764E+03 -.3503E+03   .9999503 -.0093218 -.0035380
T 4299  1 .1828664E+07   1000005E-01  .1662E+01 -.4087E+03   .9996975 -.0136308 -.0204711
T 4300  1 .1833429E+07   1000022E-01  .2158E+03 -.6089E+03   .9998137  .0089627 -.0170937
T 4301  1 .1862013E+07   1000001E-01 -.1115E+03 -.1650E+03   .9999631 -.0063853 -.0057397
T 4302  1 .1839705E+07   1000018E-01  .2622E+03  .1720E+03   .9999817  .0052283  .0030577
T 4303  1 .1853869E+07   1000018E-01  .1352E+03  .4276E+03   .9999665  .0010137  .0081258
T 4304  1 .1848967E+07   1000015E-01  .3091E+03 -.8577E+02   .9999919  .0016079 -.0036966
T 4305  1 .1847831E+07   1000003E-01 -.4799E+02  .7473E+02   .9999981  .0006097  .0018407
T 4306  1 .1836246E+07   1000004E-01  .1060E+03  .1137E+03   .9999543  .0016034  .0094251
T 4307  1 .1840888E+07   1000015E-01  .1239E+03 -.1542E+03   .9999647  .0070435 -.0045765
T 4308  1 .1842095E+07   1000003E-01 -.2444E+03  .2794E+03   .9999712 -.0015511  .0074257
T 4309  1 .1838733E+07   1000015E-01 -.1261E+03 -.5647E+02   .9999942 -.0021846 -.0026012
T 4310  1 .1848190E+07   1000020E-01  .6338E+02 -.8971E+01   .9999976  .0013492 -.0017130
T 4311  1 .1833931E+07   1000005E-01 -.1818E+03  .9482E+02   .9999679 -.0066908 -.0044190
T 4312  1 .1852349E+07   1000005E-01  .1325E+04  .5539E+03   .9997345  .0198324  .0117336
T 4313  1 .1843133E+07   1000017E-01  .3454E+03 -.3101E+04   .9992177 -.0012645 -.0395267
T 4314  1 .1850027E+07   1000013E-01  .5264E+03 -.6885E+03   .9999554  .0064442 -.0069102
T 4315  1 .1827234E+07   1000020E-01 -.3486E+03  .1882E+03   .9999792 -.0051388  .0038862
T 4316  1 .1834377E+07   1000015E-01  .1518E+03 -.3955E+03   .9999404  .0034158 -.0103666
T 4317  1 .1858620E+07   1000011E-01  .1910E+03  .3388E+03   .9998632  .0102240  .0130029
T 4318  1 .1850608E+07   1000011E-01 -.1300E+03 -.2849E+03   .9999549 -.0046395 -.0082917
T 4319  1 .1840453E+07   1000012E-01  .3045E+02  .1266E+03   .9999758 -.0014658  .0067997
T 4320  1 .1837869E+07   1000005E-01 -.4664E+03 -.3021E+03   .9999858 -.0027478 -.0045621
T 4321  1 .1842059E+07   1000011E-01 -.5107E+03 -.4787E+03   .9999041 -.0134944  .0031142
T 4322  1 .1846219E+07   1000002E-01  .1089E+02 -.2310E+03   .9999893 -.0043867  .0014647
T 4323  1 .1838575E+07   1000003E-01  .1072E+02 -.4435E+02   .9999987  .0015913  .0002583
T 4324  1 .1850232E+07   1000021E-01 -.3282E+03  .2501E+03   .9999955  .0020521  .0021670
T 4325  1 .1820428E+07   1000013E-01 -.9116E+02 -.2430E+03   .9999602 -.0088810  .0008083
T 4326  1 .1837351E+07   1000013E-01 -.3245E+01  .1513E+03   .9993178 -.0240701 -.0280118
T 4327  1 .1831088E+07   1000010E-01  .5083E+02 -.1955E+03   .9999982  .0007672  .0017555
T 4328  1 .1831313E+07   1000021E-01  .2281E+02 -.5322E+03   .9998949 -.0004253 -.0144929
T 4329  1 .1838873E+07   1000022E-01  .2824E+03 -.6533E+02   .9998965  .0126580 -.0068443
T 4330  1 .1839074E+07   1000009E-01  .1061E+03  .7746E+02   .9999978  .0008074  .0019222
T 4331  1 .1841361E+07   1000014E-01  .1431E+03 -.1037E+03   .9999902  .0035417 -.0026607
T 4332  1 .1849641E+07   1000014E-01  .1975E+03 -.3243E+03   .9999821  .0050198 -.0032574
T 4333  1 .1847271E+07   1000021E-01  .2407E+03  .1317E+03   .9999832  .0057583 -.0007101
T 4334  1 .1832677E+07   1000009E-01  .7351E+01  .3132E+02   .9999945 -.0029646  .0014703
T 4335  1 .1852794E+07   1000006E-01 -.2360E+03  .2315E+03   .9997865 -.0138366  .0153455
T 4336  1 .1855089E+07   1000008E-01 -.4451E+03  .1987E+03   .9998083 -.0154853  .0119841
T 4337  1 .1855644E+07   1000002E-01 -.2708E+03 -.7666E+02   .9999576 -.0091185 -.0012937
T 4338  1 .1842586E+07   1000011E-01 -.2584E+03 -.1027E+03   .9999928  .0012539 -.0035722
T 4339  1 .1859194E+07   1000020E-01  .5407E+02  .9501E+02   .9999532  .0089380 -.0037080
T 4340  1 .1853751E+07   1000015E-01 -.7924E+03  .1816E+04   .9983167 -.0223628  .0535128
T 4341  1 .1824444E+07   1000012E-01  .2200E+03  .3188E+03   .9999656 -.0001535  .0082888
T 4342  1 .1829847E+07   1000007E-01  .4001E+02 -.2451E+03   .9999802  .0052428 -.0034894
T 4343  1 .1835543E+07   1000021E-01  .4660E+03 -.2109E+03   .9999989 -.0014742 -.0002471
T 4344  1 .1849258E+07   1000014E-01  .2777E+02  .7512E+02   .9999931  .0010811 -.0035642
T 4345  1 .1842855E+07   1000021E-01  .4917E+01  .3351E+03   .9998918 -.0101634  .0106309
T 4346  1 .1841840E+07   1000016E-01 -.1835E+02 -.2982E+03   .9999742  .0010273 -.0071111
T 4347  1 .1836645E+07   1000022E-01 -.2068E+02 -.2573E+03   .9998972 -.0079757 -.0119142
T 4348  1 .1840759E+07   1000021E-01  .2916E+03 -.8260E+02   .9999883  .0044144 -.0019846
T 4349  1 .1859844E+07   1000002E-01  .4747E+03  .3064E+03   .9999786  .0065346 -.0002962
T 4350  1 .1850404E+07   1000016E-01  .4869E+03  .5704E+03   .9998572  .0090604  .0142684
T 4351  1 .1851406E+07   1000004E-01  .1917E+03  .4379E+03   .9999057  .0057384  .0124758
T 4352  1 .1823150E+07   1000004E-01  .3694E+03 -.1464E+02   .9996658  .0258170  .0013404
T 4353  1 .1839503E+07   1000004E-01  .1192E+03 -.7894E+02   .9999976  .0022018  .0000394
T 4354  1 .1844306E+07   1000007E-01 -.1247E+03  .1118E+02   .9999984 -.0017537  .0002135
T 4355  1 .1840104E+07   1000001E-01 -.7871E+02 -.3928E+03   .9999609 -.0030794 -.0082851
T 4356  1 .1864637E+07   1000010E-01 -.2767E+03  .2571E+03   .9999727 -.0054188  .0050245
T 4357  1 .1856561E+07   1000022E-01 -.6612E+02 -.3587E+02   .9999884 -.0043074  .0021718
T 4358  1 .1834273E+07   1000020E-01  .4663E+02 -.4112E+02   .9999694 -.0065659 -.0042449
T 4359  1 .1849655E+07   1000016E-01  .3726E+02 -.2584E+03   .9999066  .0096789 -.0096481
T 4360  1 .1849445E+07   1000004E-01 -.6744E+03 -.5934E+03   .9998952 -.0099260 -.0105361
T 4361  1 .1851080E+07   1000006E-01  .1308E+03 -.1981E+03   .9999517  .0061323 -.0076746
T 4362  1 .1857586E+07   1000018E-01 -.1973E+03 -.1474E+03   .9998620 -.0048999 -.0158733
T 4363  1 .1833007E+07   1000021E-01  .4849E+03  .6436E+03   .9996520  .0178343  .0194373
T 4364  1 .1838432E+07   1000010E-01 -.2527E+03 -.1681E+03   .9999787 -.0051740 -.0039801
T 4365  1 .1861148E+07   1000004E-01  .2251E+03 -.1700E+03   .9999414  .0079874 -.0073039
T 4366  1 .1855456E+07   1000002E-01 -.3006E+02 -.8114E+02   .9995643  .0177342 -.0235941
T 4367  1 .1857329E+07   1000010E-01  .5367E+02 -.2309E+03   .9999866  .0024630 -.0045510
T 4368  1 .1837648E+07   1000014E-01 -.8264E+03  .3958E+02   .9998872 -.0144516  .0040828
T 4369  1 .1841917E+07   1000012E-01 -.1971E+03  .4822E+03   .9999589 -.0041702  .0080500
T 4370  1 .1834265E+07   1000016E-01  .1493E+02  .1097E+03   .9999898  .0044965 -.0004572
T 4371  1 .1839057E+07   1000012E-01  .7672E+02 -.1638E+03   .9999849 -.0040162 -.0037392
T 4372  1 .1845087E+07   1000022E-01  .1020E+04  .2168E+04   .9994934  .0104589  .0300606
T 4373  1 .1846609E+07   1000007E-01  .6928E+03  .3868E+03   .9997658  .0210762  .0049157
T 4374  1 .1851190E+07   1000014E-01  .1116E+03 -.1022E+03   .9999980 -.0002323 -.0019972
T 4375  1 .1842517E+07   1000020E-01 -.7182E+02 -.3360E+03   .9999822 -.0042442 -.0041893
T 4376  1 .1832862E+07   1000020E-01 -.2442E+03 -.3274E+03   .9999149 -.0029909 -.0126989
T 4377  1 .1829069E+07   1000014E-01  .2059E+03  .5386E+03   .9999987  .0015346  .0004547
T 4378  1 .1856825E+07   1000007E-01 -.4184E+03 -.7691E+02   .9998720 -.0159780 -.0008083
T 4379  1 .1837195E+07   1000003E-01 -.8326E+01 -.3240E+03   .9999680  .0000093 -.0079981
T 4380  1 .1838476E+07   1000004E-01 -.5244E+03 -.9004E+02   .9998973 -.0130222 -.0059862
T 4381  1 .1835953E+07   1000021E-01 -.1135E+03 -.3085E+03   .9999872 -.0018865 -.0046947
T 4382  1 .1862179E+07   1000016E-01 -.2216E+03 -.2255E+03   .9999795 -.0023970  .0059436
T 4383  1 .1858198E+07   1000022E-01 -.2701E+03  .4228E+03   .9999662 -.0004444  .0082143
T 4384  1 .1847694E+07   1000004E-01  .3371E+03  .1697E+03   .9999684  .0035844  .0070938
T 4385  1 .1850236E+07   1000007E-01  .4670E+03 -.4674E+03   .9998569  .0142029 -.0091918
T 4386  1 .1852853E+07   1000011E-01 -.2029E+03  .7753E+02   .9999791 -.0046212  .0045119
T 4387  1 .1845410E+07   1000017E-01  .2752E+03 -.6812E+03   .9997375  .0107565 -.0202306
T 4388  1 .1832068E+07   1000022E-01 -.1999E+03  .6413E+02   .9999951 -.0021650  .0022779
T 4389  1 .1852048E+07   1000016E-01  .1921E+03 -.6328E+02   .9999967 -.0004656 -.0025221
T 4390  1 .1866784E+07   1000022E-01 -.2898E+03  .4318E+02   .9999910 -.0020703 -.0036968
T 4391  1 .1835916E+07   1000012E-01  .1240E+03  .1653E+03   .9998029  .0054292  .0190956
T 4392  1 .1839473E+07   1000023E-01  .4895E+02  .3111E+03   .9999760 -.0014601  .0067798
T 4393  1 .1830582E+07   1000012E-01  .3581E+02  .1033E+03   .9999763  .0012854  .0067637
T 4394  1 .1864088E+07   1000012E-01  .7313E+02  .3193E+01   .9999952  .0028549  .0011759
T 4395  1 .1836975E+07   1000000E-01  .2540E+03 -.5391E+03   .9999788  .0017346 -.0062773
T 4396  1 .1841523E+07   1000013E-01  .1329E+03  .1331E+03   .9999304  .0092108  .0073698
T 4397  1 .1833435E+07   1000021E-01 -.1755E+02  .1448E+03   .9999959 -.0001440  .0028773
T 4398  1 .1825413E+07   1000003E-01  .2803E+03  .4986E+03   .9999545 -.0012591  .0094569
T 4399  1 .1859817E+07   1000017E-01  .9304E+03  .4339E+03   .9997703  .0206793  .0056385
T 4400  1 .1840502E+07   1000001E-01  .3954E+03  .3672E+03   .9998216  .0181283  .0053110
T 4401  1 .1831181E+07   1000005E-01  .1975E+03  .1955E+03   .9999656  .0052540  .0064138
T 4402  1 .1842715E+07   1000017E-01 -.5209E+02 -.1163E+03   .9999939 -.0034796 -.0002539
T 4403  1 .1835261E+07   1000017E-01  .2491E+02 -.5142E+02   .9999995  .0003117 -.0009971
T 4404  1 .1840690E+07   1000011E-01  .4129E+02  .2955E+03   .9999205  .0059155  .0111384
T 4405  1 .1861676E+07   1000022E-01  .1402E+03  .2375E+03   .9999482 -.0090448 -.0046601
T 4406  1 .1837501E+07   1000021E-01 -.3804E+03  .4535E+03   .9999275 -.0042964  .0112480
T 4407  1 .1847287E+07   1000008E-01  .8097E+03  .2983E+04   .9989986  .0096967  .0436776
T 4408  1 .1832744E+07   1000011E-01  .2104E+03 -.3645E+03   .9999315  .0045943 -.0107687
T 4409  1 .1854004E+07   1000003E-01 -.7931E+03  .7571E+02   .9999566 -.0070717  .0060645
T 4410  1 .1835179E+07   1000020E-01  .3286E+03 -.4487E+03   .9998990  .0103648 -.0097230
T 4411  1 .1840474E+07   1000017E-01  .1520E+03  .3373E+03   .9999606  .0082366 -.0032972
T 4412  1 .1836685E+07   1000020E-01 -.1294E+03  .1923E+03   .9999977 -.0017226 -.0013138
T 4413  1 .1866837E+07   1000015E-01 -.1592E+03  .7364E+02   .9999823 -.0051247  .0030291
T 4414  1 .1829703E+07   1000001E-01 -.1394E+03  .3913E+03   .9999376 -.0069197  .0087644
T 4415  1 .1848523E+07   1000005E-01  .3179E+03 -.2799E+02   .9999645  .0083621 -.0010338
T 4416  1 .1833526E+07   1000000E-01 -.2027E+02 -.6254E+02   .9999524  .0092484 -.0031147
T 4417  1 .1825334E+07   1000019E-01 -.2915E+03  .1237E+03   .9999726 -.0065063  .0035424
T 4418  1 .1839892E+07   1000001E-01  .3716E+03 -.2039E+03   .9999327  .0070423 -.0092249
T 4419  1 .1863565E+07   1000009E-01  .2146E+03  .1142E+02   .9999608 -.0073480  .0049352
T 4420  1 .1844318E+07   1000022E-01  .5695E+03  .5620E+03   .9999317  .0081877  .0083424
T 4421  1 .1839089E+07   1000010E-01 -.6095E+02  .5398E+02   .9999987 -.0013543  .0008735
T 4422  1 .1829038E+07   1000001E-01  .2876E+03 -.4088E+02   .9999927 -.0000364  .0038182
T 4423  1 .1860088E+07   1000022E-01  .3015E+03 -.6624E+03   .9998493  .0093183 -.0146446
T 4424  1 .1843059E+07   1000019E-01  .7577E+02  .2060E+03   .9999634  .0083145  .0020185
T 4425  1 .1844477E+07   1000014E-01 -.3091E+03 -.5066E+03   .9999967 -.0016985 -.0019360
T 4426  1 .1830112E+07   1000003E-01  .6089E+02  .1196E+04   .9998367  .0017450  .0179877
T 4427  1 .1831979E+07   1000001E-01  .1714E+03 -.6821E+03   .9998977  .0075839 -.0121248
T 4428  1 .1846993E+07   1000012E-01  .6027E+02 -.7932E+03   .9999769 -.0020977 -.0064678
T 4429  1 .1857480E+07   1000019E-01 -.1712E+03  .7951E+03   .9999526  .0021012  .0095058
T 4430  1 .1848941E+07   1000011E-01  .4746E+02  .4980E+02   .9999999  .0000936  .0002810
T 4431  1 .1826535E+07   1000004E-01  .2081E+03  .6496E+02   .9999918 -.0038219 -.0013580
T 4432  1 .1846283E+07   1000007E-01 -.9984E+03 -.7498E+03   .9996734 -.0197007 -.0162786
T 4433  1 .1838765E+07   1000005E-01  .1062E+03 -.2187E+03   .9999781  .0060963  .0025622
T 4434  1 .1836365E+07   1000019E-01  .1529E+03  .4060E+03   .9999447 -.0030713  .0100590
T 4435  1 .1838034E+07   1000022E-01  .1355E+03  .7356E+02   .9999887  .0031756 -.0035352
T 4436  1 .1843913E+07   1000012E-01  .1654E+03  .1848E+03   .9999865  .0035970  .0037374
T 4437  1 .1834429E+07   1000008E-01  .7167E+02 -.6331E+02   .9999999 -.0003058  .0002593
T 4438  1 .1831196E+07   1000003E-01  .4088E+03 -.1614E+02   .9998425  .0129126 -.0121771
T 4439  1 .1834083E+07   1000017E-01  .3403E+03 -.1186E+03   .9999820  .0056077 -.0021470
T 4440  1 .1849565E+07   1000012E-01  .1400E+03 -.5675E+03   .9999475  .0023573 -.0099685
T 4441  1 .1849267E+07   1000011E-01  .4964E+02  .1266E+03   .9999899  .0037152 -.0025467
T 4442  1 .1856678E+07   1000018E-01 -.8589E+02 -.6943E+01   .9999935 -.0032251  .0016331
T 4443  1 .1842156E+07   1000000E-01 -.1275E+03 -.2094E+03   .9999964 -.0000339 -.0026743
T 4444  1 .1826804E+07   1000012E-01 -.1101E+04 -.1268E+04   .9996096 -.0234720 -.0151572
T 4445  1 .1842316E+07   1000017E-01 -.1399E+02 -.2611E+03   .9999980 -.0007779  .0018201
T 4446  1 .1849120E+07   1000011E-01 -.3342E+03 -.7921E+02   .9999939 -.0034442 -.0004970
T 4447  1 .1831789E+07   1000019E-01  .3014E+03 -.1121E+03   .9999510  .0095940  .0024571
T 4448  1 .1828017E+07   1000014E-01  .3481E+03 -.3028E+03   .9999676  .0077797 -.0020662
