Calc. Date= 03-31-2026, Time= 14:08:06
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
            H     001.01  2000keV    1eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000007 1.9931E+03  6.4230E+03 -1.4426E-01 -1.3440E-01  1.5266E+00  4.5130E-01
0000007 1.9927E+03  7.6798E+03  2.3694E-01  2.7524E-01  1.5268E+00  4.7235E-01
0000007 1.9926E+03  8.1788E+03  4.2129E-01  1.9718E-01  1.5269E+00  3.4821E-02
0000007 1.9921E+03  9.1070E+03  9.3257E-01 -3.3667E-01  1.5271E+00  1.2707E-01
0000007 1.9920E+03  9.4945E+03  1.0309E+00 -6.3635E-01  1.5272E+00  1.0647E-01
0000007 1.9919E+03  9.5054E+03  1.0395E+00 -6.4884E-01  1.5272E+00  1.0476E-04
0000007 1.9918E+03  9.6417E+03  1.1386E+00 -8.0349E-01  1.5273E+00  1.5226E-03
0000007 1.9918E+03  9.6523E+03  1.1458E+00 -8.1563E-01  1.5273E+00  5.0705E-05
0000007 1.9918E+03  9.7753E+03  1.2204E+00 -9.5799E-01  1.5273E+00  2.7012E-03
0000007 1.9917E+03  9.8672E+03  1.2675E+00 -1.0734E+00  1.5274E+00  4.5989E-03
0000007 1.9914E+03  9.9687E+03  1.3164E+00 -1.2184E+00  1.5276E+00  6.6118E-02
0000007 1.9913E+03  9.9833E+03  1.3212E+00 -1.2408E+00  1.5276E+00  8.0992E-03
0000007 1.9913E+03  9.9975E+03  1.3252E+00 -1.2617E+00  1.5276E+00  2.0387E-05
0000007 1.9913E+03  9.9997E+03  1.3259E+00 -1.2651E+00  1.5276E+00  1.8301E-06
0000007 1.9913E+03  1.0002E+04  1.3265E+00 -1.2685E+00  0.0000E+00  1.8301E-06
0000008 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000008 1.9975E+03  1.0086E+03 -1.3996E-03 -6.0604E-04  1.5241E+00  1.2475E-01
0000008 1.9944E+03  2.5670E+03  1.2323E+00  9.3649E-01  1.5259E+00  3.5516E-02
0000008 1.9933E+03  4.2528E+03  2.3922E+00  2.0920E+00  1.5265E+00  1.8151E+00
0000008 1.9922E+03  5.4726E+03  1.9967E+00  6.7517E+00  1.5271E+00  5.2946E-01
0000008 1.9911E+03  6.1304E+03  2.1154E+00  8.1419E+00  1.5277E+00  1.4240E-02
0000008 1.9886E+03  7.2241E+03  2.3659E+00  1.0403E+01  1.5291E+00  1.0661E-01
0000008 1.9870E+03  8.1241E+03  2.1601E+00  1.2853E+01  1.5300E+00  2.7904E-02
0000008 1.9861E+03  8.4149E+03  2.0654E+00  1.3665E+01  1.5305E+00  2.3372E-02
0000008 1.9828E+03  9.6074E+03  1.2344E+00  1.7051E+01  1.5324E+00  2.1899E-01
0000008 1.9826E+03  9.7063E+03  1.2722E+00  1.7382E+01  1.5325E+00  5.9262E-03
0000008 1.9825E+03  9.7376E+03  1.2845E+00  1.7490E+01  1.5325E+00  5.3098E-04
0000008 1.9825E+03  9.7461E+03  1.2884E+00  1.7520E+01  1.5325E+00  3.9085E-05
0000008 1.9824E+03  9.9996E+03  1.3924E+00  1.8383E+01  1.5325E+00  8.0730E-05
0000008 1.9824E+03  1.0002E+04  1.3930E+00  1.8391E+01  0.0000E+00  8.0730E-05
0000009 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000009 1.9896E+03  4.8280E+03 -9.5743E-03  1.3359E-02  1.5286E+00  8.6299E-01
0000009 1.9895E+03  4.8668E+03  8.4899E-02  5.1492E-02  1.5286E+00  2.2292E-02
0000009 1.9883E+03  7.1519E+03  4.9998E+00  2.8272E+00  1.5293E+00  7.0572E-02
0000009 1.9878E+03  7.5288E+03  5.7469E+00  3.2534E+00  1.5296E+00  3.3225E-02
0000009 1.9865E+03  8.7222E+03  8.1488E+00  4.7528E+00  1.5303E+00  6.1709E-01
0000009 1.9848E+03  9.2806E+03  8.2210E+00  5.2349E+00  1.5312E+00  3.9062E-02
0000009 1.9844E+03  9.4372E+03  8.1749E+00  5.4222E+00  1.5315E+00  5.6853E-02
0000009 1.9838E+03  9.6386E+03  8.2413E+00  5.6117E+00  1.5318E+00  1.0179E-02
0000009 1.9835E+03  9.7857E+03  8.2814E+00  5.7439E+00  1.5319E+00  2.9433E-02
0000009 1.9830E+03  9.9677E+03  8.4025E+00  5.9349E+00  1.5323E+00  6.5418E-03
0000009 1.9829E+03  9.9999E+03  8.4223E+00  5.9677E+00  1.5323E+00  4.5263E-04
0000009 1.9829E+03  1.0002E+04  8.4236E+00  5.9701E+00  0.0000E+00  4.5263E-04
0000010 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000010 2.0000E+03  2.2680E+00  0.0000E+00  0.0000E+00  1.5227E+00  1.7439E-05
0000010 1.9942E+03  2.4799E+03  1.1964E-03 -7.2177E-03  1.5260E+00  3.4862E+00
0000010 1.9926E+03  3.8708E+03 -5.6991E+00 -4.6127E+00  1.5269E+00  4.3344E-01
0000010 1.9912E+03  4.3207E+03 -6.8276E+00 -6.2145E+00  1.5277E+00  8.0680E-02
0000010 1.9904E+03  6.1706E+03 -1.1106E+01 -1.2705E+01  1.5281E+00  5.1759E-02
0000010 1.9855E+03  8.7002E+03 -1.6862E+01 -2.1184E+01  1.5309E+00  2.0073E-01
0000010 1.9842E+03  9.5743E+03 -1.8789E+01 -2.4385E+01  1.5316E+00  6.2751E-02
0000010 1.9840E+03  9.7936E+03 -1.9172E+01 -2.5098E+01  1.5317E+00  3.4328E-02
0000010 1.9837E+03  9.8957E+03 -1.9392E+01 -2.5465E+01  1.5318E+00  7.6311E-03
0000010 1.9836E+03  9.9525E+03 -1.9524E+01 -2.5659E+01  1.5319E+00  1.2307E-03
0000010 1.9835E+03  9.9928E+03 -1.9620E+01 -2.5794E+01  1.5319E+00  4.5249E-04
0000010 1.9835E+03  9.9999E+03 -1.9637E+01 -2.5818E+01  1.5319E+00  1.6557E-05
0000010 1.9835E+03  1.0002E+04 -1.9643E+01 -2.5825E+01  0.0000E+00  1.6557E-05
0000011 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000011 1.9997E+03  1.0730E+02 -1.2295E-03 -2.0642E-03  1.5229E+00  3.1737E-03
0000011 1.9984E+03  2.3656E+03 -2.4772E-02  4.3474E-02  1.5236E+00  6.8473E-02
0000011 1.9938E+03  4.7027E+03  2.3751E-01  4.1460E-01  1.5262E+00  6.6234E-02
0000011 1.9936E+03  4.8160E+03  2.2936E-01  4.3769E-01  1.5263E+00  3.1618E-02
0000011 1.9900E+03  6.2183E+03 -4.8315E-01  7.0787E-01  1.5283E+00  2.3249E-01
0000011 1.9897E+03  6.7980E+03 -3.4749E-02  5.5267E-01  1.5285E+00  2.6189E-01
0000011 1.9895E+03  8.0400E+03  1.2675E+00  1.7375E+00  1.5286E+00  1.7666E-01
0000011 1.9895E+03  8.1280E+03  1.3683E+00  1.7967E+00  1.5286E+00  9.9467E-04
0000011 1.9879E+03  8.8245E+03  2.1737E+00  2.2787E+00  1.5295E+00  1.6848E-02
0000011 1.9877E+03  9.1753E+03  2.5732E+00  2.4027E+00  1.5296E+00  1.4737E-02
0000011 1.9875E+03  9.3455E+03  2.6603E+00  2.3341E+00  1.5297E+00  1.2817E-02
0000011 1.9872E+03  9.4248E+03  2.7036E+00  2.3087E+00  1.5299E+00  1.1265E-02
0000011 1.9872E+03  9.9249E+03  2.8942E+00  2.2317E+00  1.5299E+00  2.8969E-02
0000011 1.9872E+03  9.9383E+03  2.8956E+00  2.2322E+00  1.5299E+00  2.5729E-04
0000011 1.9872E+03  9.9964E+03  2.9012E+00  2.2303E+00  1.5299E+00  5.2753E-06
0000011 1.9872E+03  1.0001E+04  2.9016E+00  2.2298E+00  0.0000E+00  3.7115E-06
0000012 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000012 2.0000E+03  2.2680E+00  0.0000E+00  0.0000E+00  1.5227E+00  7.4401E-05
0000012 1.9949E+03  2.3132E+03  3.7795E-03  4.8507E-02  1.5256E+00  5.4474E-01
0000012 1.9834E+03  8.2516E+03  3.8982E+00  1.1910E+01  1.5320E+00  9.2535E-01
0000012 1.9834E+03  8.4856E+03  3.5194E+00  1.2522E+01  1.5320E+00  2.7856E-02
0000012 1.9832E+03  8.5432E+03  3.4324E+00  1.2676E+01  1.5321E+00  1.4546E-03
0000012 1.9830E+03  9.0136E+03  2.7144E+00  1.3919E+01  1.5323E+00  5.2358E-03
0000012 1.9827E+03  9.3185E+03  2.2544E+00  1.4722E+01  1.5324E+00  4.0703E-02
0000012 1.9824E+03  9.4732E+03  1.9310E+00  1.5134E+01  1.5326E+00  1.3697E-02
0000012 1.9818E+03  9.9403E+03  1.0730E+00  1.6321E+01  1.5329E+00  1.6559E-01
0000012 1.9817E+03  9.9636E+03  1.0359E+00  1.6377E+01  1.5329E+00  3.0342E-04
0000012 1.9817E+03  9.9722E+03  1.0224E+00  1.6397E+01  1.5330E+00  3.7730E-05
0000012 1.9817E+03  9.9920E+03  9.9084E-01  1.6446E+01  1.5330E+00  1.3029E-04
0000012 1.9817E+03  9.9952E+03  9.8573E-01  1.6454E+01  1.5330E+00  1.0275E-05
0000012 1.9817E+03  9.9975E+03  9.8211E-01  1.6459E+01  1.5330E+00  1.0089E-05
0000012 1.9817E+03  1.0002E+04  9.7486E-01  1.6470E+01  0.0000E+00  3.3748E-06
0000013 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000013 2.0000E+03  2.2680E+00  0.0000E+00  0.0000E+00  1.5227E+00  9.1969E-05
0000013 1.9998E+03  5.6447E+02  9.8064E-04 -1.3124E-02  1.5228E+00  1.1624E-01
0000013 1.9972E+03  3.4969E+03 -4.3845E-01 -6.3131E-01  1.5243E+00  4.3454E-01
0000013 1.9968E+03  5.0666E+03 -3.3666E+00  1.5871E-01  1.5246E+00  5.3582E-01
